"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"LAMP1",0.10347238281836,0.891119898824799,0.105,0.081,1,"21: Gamma Delta 2 T cells"
"ENTPD1",0.462677294870055,-0.880911015601559,0.043,0.056,1,"21: Gamma Delta 2 T cells"
"GP1BB",0.33108455040606,0.872789605056665,0.067,0.054,1,"21: Gamma Delta 2 T cells"
"CD27",0.576665472345954,-0.821097393077963,0.532,0.52,1,"21: Gamma Delta 2 T cells"
"LAG3",0.225948933605466,0.786721799096833,0.048,0.032,1,"21: Gamma Delta 2 T cells"
"CD86",0.701781452516658,-0.785868624813693,0.055,0.047,1,"21: Gamma Delta 2 T cells"
"CD33",0.102316239391664,0.740840941091469,0.091,0.103,1,"21: Gamma Delta 2 T cells"
"CD3D",0.0429766180631894,0.710398482863216,0.984,0.965,1,"21: Gamma Delta 2 T cells"
"FAS",0.216992755302452,0.70101928298401,0.302,0.34,1,"21: Gamma Delta 2 T cells"
"CD58",0.192479348683341,0.608677365342122,0.171,0.14,1,"21: Gamma Delta 2 T cells"
"CD1C",0.727384812966563,-0.585418840799823,0.043,0.044,1,"21: Gamma Delta 2 T cells"
"MCAM",0.631389368982828,-0.580845672300334,0.077,0.069,1,"21: Gamma Delta 2 T cells"
"CD45RO",0.594628862558606,-0.552573283640249,0.293,0.296,1,"21: Gamma Delta 2 T cells"
"TNFRSF9",0.205500307925322,-0.525482608062974,0.006,0.014,1,"21: Gamma Delta 2 T cells"
"TIGIT",0.268297421910955,-0.513562453798767,0.024,0.036,1,"21: Gamma Delta 2 T cells"
"ENG",0.403930106741621,0.505560591932445,0.037,0.028,1,"21: Gamma Delta 2 T cells"
"CLEC4C",0.315503323179899,-0.504977948932002,0.016,0.027,1,"21: Gamma Delta 2 T cells"
"SIGLEC1",0.956017402686887,0.47833940984402,0.013,0.015,1,"21: Gamma Delta 2 T cells"
"FCER1A",0.0957329374636979,-0.468131586611586,0.018,0.009,1,"21: Gamma Delta 2 T cells"
"CD163",0.732335864287199,-0.444817186313972,0.024,0.03,1,"21: Gamma Delta 2 T cells"
"IFNGR1",0.481900482665327,-0.387055919353786,0.085,0.1,1,"21: Gamma Delta 2 T cells"
"B3GAT1",0.948434918121222,-0.385429895863359,0.074,0.075,1,"21: Gamma Delta 2 T cells"
"Rat-IgG2a",0.748178383738746,0.373309265246585,0.01,0.007,1,"21: Gamma Delta 2 T cells"
"BTLA",0.0290429405990893,-0.334176116954359,0.013,0.032,1,"21: Gamma Delta 2 T cells"
"CLEC12A",0.179513542388725,-0.327213490222998,0.134,0.106,1,"21: Gamma Delta 2 T cells"
"KIR2DL3",0.278072674169725,-0.304067096873721,0.016,0.026,1,"21: Gamma Delta 2 T cells"
"CD44",0.0456546166078717,0.263520533064654,0.985,0.969,1,"21: Gamma Delta 2 T cells"
"CD244",0.058545090337226,-0.244896983573661,0.532,0.476,1,"21: Gamma Delta 2 T cells"
"Mouse-IgG1",0.0892600999166958,-0.2224817369414,0.006,0.016,1,"21: Gamma Delta 2 T cells"
"CCR5",0.0273762918978003,0.187873104106231,0.379,0.319,1,"21: Gamma Delta 2 T cells"
"TCR-AB",0.44150411930205,-0.181412662439018,0.068,0.074,1,"21: Gamma Delta 2 T cells"
"CD226",0.773694208047515,0.165779085598305,0.077,0.069,1,"21: Gamma Delta 2 T cells"
"IL2RB",0.797319796125454,0.165527739470788,0.046,0.048,1,"21: Gamma Delta 2 T cells"
"CD81",0.0852545971550605,0.15357282539102,0.415,0.383,1,"21: Gamma Delta 2 T cells"
"CD48",0.438882812568278,-0.150395359735804,0.991,0.985,1,"21: Gamma Delta 2 T cells"
"Human-Ig",0.0885357281075211,0.1362641015728,0.006,0.015,1,"21: Gamma Delta 2 T cells"
"HLA-DRA",0.036702235781642,0.128205722862086,0.037,0.063,1,"21: Gamma Delta 2 T cells"
"CXCR5",0.991763265036388,-0.127187713848947,0.024,0.023,1,"21: Gamma Delta 2 T cells"
"CD1D",0.927802148191282,-0.0859950957478031,0.009,0.01,1,"21: Gamma Delta 2 T cells"
"ITGA2",0.646636366565704,-0.0819470093613277,0.07,0.061,1,"21: Gamma Delta 2 T cells"
"Mouse-IgG2a",0.936506593698041,0.074775953374564,0.009,0.01,1,"21: Gamma Delta 2 T cells"
"OLR1",0.862017620999701,0.0674694708834522,0.015,0.017,1,"21: Gamma Delta 2 T cells"
"ADGRG1",0.0280876805996237,-0.0548074977672357,0.312,0.255,1,"21: Gamma Delta 2 T cells"
"IGKC",0.999948767225497,0.0482792675580956,0.01,0.01,1,"21: Gamma Delta 2 T cells"
"ANPEP",0.904982582510344,0.0322235205932691,0.051,0.055,1,"21: Gamma Delta 2 T cells"
"FCGR1A",0.711977290467991,0.0306890963437607,0.051,0.052,1,"21: Gamma Delta 2 T cells"
"CD40",0.861804481271828,-0.0181687332799494,0.036,0.04,1,"21: Gamma Delta 2 T cells"
"CD2",0.325544088985962,0.00544660919258,0.709,0.682,1,"21: Gamma Delta 2 T cells"
"ITGA6",0.729236118182745,-0.00036222869544611,0.056,0.058,1,"21: Gamma Delta 2 T cells"
"ADGRG1",4.57700813315435e-06,7.08825672260357,0.313,0.186,0.000627050114242146,"25: CD56bright NK"
"SELL",9.3997948220965e-05,-8.17685311412712,0.669,0.742,0.0128777189062722,"25: CD56bright NK"
"CD244",0.00113636081812298,-0.517968201616853,0.557,0.446,0.155681432082849,"25: CD56bright NK"
"ITGB1",0.00415678731877511,0.0961004811606951,0.475,0.379,0.56947986267219,"25: CD56bright NK"
"CD38",0.00643651108884485,-0.389712652065318,0.502,0.407,0.881802019171744,"25: CD56bright NK"
"CD8A",0.313824317869833,-20.3320332929627,0.152,0.145,1,"25: CD56bright NK"
"Mouse-IgG2b",0.305804662526833,11.773475657808,0.015,0.009,1,"25: CD56bright NK"
"TIGIT",0.722214154146465,-11.4847839618623,0.07,0.076,1,"25: CD56bright NK"
"CD5",0.0707354475170771,-8.25140309305054,0.02,0.04,1,"25: CD56bright NK"
"ITGB7",0.426422237987018,-7.9830904929404,0.057,0.042,1,"25: CD56bright NK"
"ENTPD1",0.123893087567265,-6.30347323135494,0.149,0.139,1,"25: CD56bright NK"
"DPP4",0.0306185009149812,6.0725936955254,0.035,0.059,1,"25: CD56bright NK"
"SIGLEC7",0.128842547139633,-5.94983078913911,0.463,0.431,1,"25: CD56bright NK"
"ICAM1",0.0544827065594828,5.89336692327759,0.634,0.632,1,"25: CD56bright NK"
"KIR2DL1",0.700898682412852,-5.86068413506325,0.04,0.034,1,"25: CD56bright NK"
"CD4",0.0460044943956848,5.69707488532342,0.01,0.021,1,"25: CD56bright NK"
"CD101",0.384778706400419,-5.24199531763482,0.07,0.052,1,"25: CD56bright NK"
"CD19",0.489430898666211,-5.1576445470925,0.07,0.089,1,"25: CD56bright NK"
"ITGA4",0.129939575901953,-4.95773150592421,0.57,0.513,1,"25: CD56bright NK"
"CD27",0.244378389830117,-4.88356171122109,0.06,0.07,1,"25: CD56bright NK"
"CR1",0.882984304198968,-4.82143205124568,0.124,0.115,1,"25: CD56bright NK"
"CCR4",0.322136255155826,4.76941432049006,0.04,0.028,1,"25: CD56bright NK"
"TCR-vA7.2",0.133440375588972,4.6674755436852,0.027,0.028,1,"25: CD56bright NK"
"CD69",0.126380009110312,4.54111695078949,0.117,0.114,1,"25: CD56bright NK"
"B3GAT1",0.136672938502708,4.37666881351799,0.047,0.037,1,"25: CD56bright NK"
"Hamster-IgG",0.101538942686648,4.34497840757658,0.022,0.011,1,"25: CD56bright NK"
"CLEC12A",0.899819378262556,-4.26267486158871,0.189,0.199,1,"25: CD56bright NK"
"KLRG1",0.552832921416057,-4.08224655505629,0.07,0.059,1,"25: CD56bright NK"
"ITGA1",0.0257141407964288,-3.60383730141458,0.458,0.42,1,"25: CD56bright NK"
"CD226",0.425976490133971,3.54524072107293,0.01,0.008,1,"25: CD56bright NK"
"LAG3",0.887652603972303,-3.41419861650835,0.015,0.018,1,"25: CD56bright NK"
"KIR2DL3",0.0923376937311456,-3.4010936732268,0.117,0.083,1,"25: CD56bright NK"
"TNFRSF9",0.607291895221961,3.26968822077798,0.015,0.016,1,"25: CD56bright NK"
"IL3RA",0.778246888546647,-3.25569839999553,0.124,0.111,1,"25: CD56bright NK"
"MS4A1",0.115926768986523,-3.21354068173702,0.005,0.016,1,"25: CD56bright NK"
"SELP",0.694445369951744,3.09155060960405,0.012,0.012,1,"25: CD56bright NK"
"CD1C",0.0492852013334787,3.08462236642839,0.05,0.048,1,"25: CD56bright NK"
"KLRK1",0.793003017549686,-3.07471907226662,0.162,0.148,1,"25: CD56bright NK"
"ITGA2B",0.126051610297017,3.01043207887577,0.02,0.011,1,"25: CD56bright NK"
"ITGAM",0.0458503327301006,-2.99100909814358,0.216,0.162,1,"25: CD56bright NK"
"TCR-AB",0.159221408125734,-2.89506406726874,0.015,0.033,1,"25: CD56bright NK"
"NCAM1",0.600041745965856,2.87798333651214,0.846,0.83,1,"25: CD56bright NK"
"TFRC",0.978591409951647,-2.83899581111099,0.137,0.135,1,"25: CD56bright NK"
"CD1D",0.56080059052805,2.81898456389554,0.01,0.009,1,"25: CD56bright NK"
"CD22",0.14714591268375,-2.80197772974785,0.062,0.061,1,"25: CD56bright NK"
"ITGA2",0.383857773718875,2.60046529195488,0.01,0.007,1,"25: CD56bright NK"
"IGKC",0.145668127779361,-2.54298643010903,0.005,0.018,1,"25: CD56bright NK"
"NCR1",0.400059084857963,-2.54225785390737,0.654,0.615,1,"25: CD56bright NK"
"CXCR5",0.130888302769602,2.53212024003209,0.01,0.013,1,"25: CD56bright NK"
"CD7",0.422449946876354,2.51727491637484,0.754,0.719,1,"25: CD56bright NK"
"HLA-DRA",0.446001128965093,-2.47771330015054,0.067,0.069,1,"25: CD56bright NK"
"GP1BB",0.0113225437180217,2.36332021674157,0.01,0.019,1,"25: CD56bright NK"
"CD45RO",0.275503372703763,2.18053009012233,0.022,0.039,1,"25: CD56bright NK"
"ITGAE",0.629666175286913,2.11451140447247,0.114,0.101,1,"25: CD56bright NK"
"CD45RA",0.493296896090709,2.10191486943838,0.818,0.81,1,"25: CD56bright NK"
"CR2",0.1456244887993,-2.03683094705941,0.085,0.121,1,"25: CD56bright NK"
"IGHM",0.0473134581199685,2.03538912263136,0.005,0.018,1,"25: CD56bright NK"
"KLRB1",0.259869591887406,-2.01716341237134,0.174,0.153,1,"25: CD56bright NK"
"ITGAX",0.384559565911206,-2.01121560139875,0.552,0.537,1,"25: CD56bright NK"
"LAMP1",0.725906571113548,1.96473542391141,0.02,0.019,1,"25: CD56bright NK"
"CD36",0.0631011404258099,1.9011085308692,0.02,0.006,1,"25: CD56bright NK"
"CD52",0.693001900324896,-1.84803714926915,0.025,0.021,1,"25: CD56bright NK"
"ICOS",0.480583978309814,-1.68922219629909,0.007,0.015,1,"25: CD56bright NK"
"PECAM1",0.173712498817603,-1.66560421616054,0.065,0.059,1,"25: CD56bright NK"
"CD3D",0.642763263238781,-1.65954758658341,0.05,0.059,1,"25: CD56bright NK"
"CD40",0.147801106173905,1.63140282848703,0.025,0.037,1,"25: CD56bright NK"
"CD44",0.434665464063138,-1.61143132241244,0.905,0.913,1,"25: CD56bright NK"
"CD86",0.0278627287297668,-1.58534832642251,0.137,0.087,1,"25: CD56bright NK"
"CD99",0.0661002655636243,-1.55301830303105,0.43,0.362,1,"25: CD56bright NK"
"IGHD",0.427317793499241,1.5525146756566,0.052,0.067,1,"25: CD56bright NK"
"TCR-vD2",0.341397484227227,-1.4447359497928,0.025,0.033,1,"25: CD56bright NK"
"ENG",0.038809187711107,1.39542279525417,0.037,0.014,1,"25: CD56bright NK"
"FAS",0.482102036601028,-1.38456186135884,0.137,0.118,1,"25: CD56bright NK"
"CD2",0.136612687848946,-1.28432950768742,0.547,0.493,1,"25: CD56bright NK"
"CXCR3",0.853905901249112,1.13521866971242,0.01,0.007,1,"25: CD56bright NK"
"KIR3DL1",0.496504803566387,-1.08430572509354,0.045,0.061,1,"25: CD56bright NK"
"CCR6",0.63402525641888,-1.07298092832885,0.022,0.023,1,"25: CD56bright NK"
"IFNGR1",0.205793487342329,1.07104951903194,0.022,0.037,1,"25: CD56bright NK"
"CD45",0.343738781344186,-1.02112868209047,0.448,0.405,1,"25: CD56bright NK"
"SIGLEC1",0.664894600309054,-0.927277793975809,0.017,0.025,1,"25: CD56bright NK"
"FCGR2A",0.251269339696076,0.926997037454,0.08,0.055,1,"25: CD56bright NK"
"CD58",0.190413864432525,0.873789622914608,0.042,0.023,1,"25: CD56bright NK"
"CD81",0.0561834376925104,-0.863746953607287,0.109,0.078,1,"25: CD56bright NK"
"IL2RB",0.196985005028317,-0.840914099126078,0.119,0.101,1,"25: CD56bright NK"
"MCAM",0.402159821764555,-0.829191237696835,0.032,0.046,1,"25: CD56bright NK"
"CD163",0.61273589272048,0.824077310793037,0.04,0.033,1,"25: CD56bright NK"
"IL2RA",0.273851107491476,-0.785719519875522,0.017,0.033,1,"25: CD56bright NK"
"ITGAL",0.0119951863105621,-0.780768424274738,0.903,0.855,1,"25: CD56bright NK"
"CD48",0.282725408229864,-0.768576481326882,0.525,0.479,1,"25: CD56bright NK"
"FCER1A",0.867358871488928,-0.759130738610872,0.012,0.012,1,"25: CD56bright NK"
"FCGR1A",0.440901333171868,-0.696240791809667,0.09,0.073,1,"25: CD56bright NK"
"THBD",0.924774773583771,0.666775700826697,0.012,0.011,1,"25: CD56bright NK"
"C5AR1",0.300562439256133,0.64663108678691,0.06,0.057,1,"25: CD56bright NK"
"ANPEP",0.490786071249877,0.627027590351845,0.127,0.115,1,"25: CD56bright NK"
"KLRD1",0.0112015431516236,0.604406100994808,0.873,0.838,1,"25: CD56bright NK"
"BTLA",0.400277387837344,-0.584098435130219,0.007,0.016,1,"25: CD56bright NK"
"LILRB1",0.612525305033025,0.57159760381132,0.012,0.007,1,"25: CD56bright NK"
"CD14",0.712732497813476,-0.569851823633712,0.062,0.057,1,"25: CD56bright NK"
"OLR1",0.540818530903491,0.560238444941434,0.037,0.026,1,"25: CD56bright NK"
"Mouse-IgG1",0.0520268518806492,0.466664506080368,0.002,0.012,1,"25: CD56bright NK"
"IL7R",0.731433275424808,-0.452676826087783,0.02,0.016,1,"25: CD56bright NK"
"SLAMF6",0.548059908321711,-0.415885631882039,0.192,0.166,1,"25: CD56bright NK"
"CLEC4C",0.873103579725617,-0.410251169901058,0.03,0.026,1,"25: CD56bright NK"
"HLA-E",0.921355932593855,0.406013856014415,0.022,0.02,1,"25: CD56bright NK"
"TNFRSF13C",0.981882584005905,0.383605384900925,0.022,0.021,1,"25: CD56bright NK"
"FCGR3A",0.0213219644804797,-0.375525912810783,0.423,0.342,1,"25: CD56bright NK"
"NT5E",0.94549143721328,-0.346435611982546,0.035,0.039,1,"25: CD56bright NK"
"HLA-A",0.725712555672161,0.314656644746969,0.169,0.152,1,"25: CD56bright NK"
"ITGA6",0.74065428211824,-0.305549678503741,0.02,0.016,1,"25: CD56bright NK"
"CD82",0.449153147998294,0.292798364748385,0.045,0.043,1,"25: CD56bright NK"
"SLAMF7",0.019067738688015,-0.277002511600328,0.062,0.036,1,"25: CD56bright NK"
"GGT1",0.224158258892847,0.215860507406593,0.055,0.034,1,"25: CD56bright NK"
"CD33",0.406486059250584,0.185159983345964,0.219,0.213,1,"25: CD56bright NK"
"PVR",0.48499747480918,0.176661723274576,0.022,0.014,1,"25: CD56bright NK"
"ITGB2",0.0914216541984017,-0.0950488250243993,0.933,0.911,1,"25: CD56bright NK"
"Rat-IgG2b",0.370773518273276,-0.0941248081703048,0.022,0.014,1,"25: CD56bright NK"
"CD47",0.900853617255823,0.0177050088133481,0.067,0.062,1,"25: CD56bright NK"
"CD7",1.92228962405862e-10,-17.7860790109778,0.64,0.743,2.63353678496031e-08,"27: GZMK+ CD8 T cell"
"CD28",2.88352965069491e-09,-6.01763333873826,0.184,0.35,3.95043562145203e-07,"27: GZMK+ CD8 T cell"
"CD38",1.37514066352741e-08,-1.01186814654487,0.945,0.815,1.88394270903256e-06,"27: GZMK+ CD8 T cell"
"IL7R",6.0787897018651e-08,-6.75970273332328,0.022,0.118,8.32794189155518e-06,"27: GZMK+ CD8 T cell"
"NT5E",2.63123663042715e-07,-7.12458314398715,0.044,0.133,3.6047941836852e-05,"27: GZMK+ CD8 T cell"
"CD52",2.78039336235968e-07,-1.46973184628387,0.243,0.418,3.80913890643276e-05,"27: GZMK+ CD8 T cell"
"CD48",5.42937942071608e-07,-1.06571637511717,0.993,0.973,7.43824980638103e-05,"27: GZMK+ CD8 T cell"
"SELP",1.10263499126147e-05,4.30059385207503,0.206,0.092,0.00151060993802822,"27: GZMK+ CD8 T cell"
"CD45RA",1.42481310381979e-05,2.32988177855805,0.096,0.202,0.00195199395223312,"27: GZMK+ CD8 T cell"
"CD45RO",5.85127750856985e-05,-0.525213189701168,0.842,0.857,0.00801625018674069,"27: GZMK+ CD8 T cell"
"CD45",8.14746141449042e-05,-1.18373975454472,1,0.994,0.0111620221378519,"27: GZMK+ CD8 T cell"
"CD244",0.000220502948399784,0.542468482055895,0.618,0.481,0.0302089039307704,"27: GZMK+ CD8 T cell"
"SLAMF6",0.000365320248690847,-0.334299751722527,0.717,0.798,0.0500488740706461,"27: GZMK+ CD8 T cell"
"CR2",0.000379667107340175,-16.6632161366506,0.062,0.124,0.0520143937056039,"27: GZMK+ CD8 T cell"
"CD8A",0.000522886146556365,4.73810753429886,0.963,0.909,0.071635402078222,"27: GZMK+ CD8 T cell"
"BTLA",0.000567131221210418,0.0362677789026575,0.029,0.076,0.0776969773058273,"27: GZMK+ CD8 T cell"
"HLA-DRA",0.000909170071687693,1.36774913622224,0.379,0.281,0.124556299821214,"27: GZMK+ CD8 T cell"
"DPP4",0.00109691953259663,-1.33625253120966,0.066,0.139,0.150277975965738,"27: GZMK+ CD8 T cell"
"SELL",0.00173099557532578,-1.90757507244288,0.412,0.519,0.237146393819632,"27: GZMK+ CD8 T cell"
"HLA-A",0.0020596516683726,-2.40645449312653,0.548,0.586,0.282172278567046,"27: GZMK+ CD8 T cell"
"ITGA2",0.00369437507775107,3.56943141263401,0.121,0.059,0.506129385651896,"27: GZMK+ CD8 T cell"
"ENTPD1",0.00515826028994991,-10.6242356204434,0.257,0.178,0.706681659723138,"27: GZMK+ CD8 T cell"
"TNFRSF9",0.00562771345082659,-0.679818701109653,0.029,0.076,0.770996742763242,"27: GZMK+ CD8 T cell"
"ANPEP",0.490803508340695,22.1948740709081,0.085,0.086,1,"27: GZMK+ CD8 T cell"
"TCR-vD2",0.120067858966661,21.0540382541663,0.037,0.041,1,"27: GZMK+ CD8 T cell"
"CD69",0.180518306472403,-20.3289981646026,0.14,0.103,1,"27: GZMK+ CD8 T cell"
"MCAM",0.271322544354097,-18.4920327379255,0.048,0.069,1,"27: GZMK+ CD8 T cell"
"IL2RA",0.229685360683541,-17.3513576057148,0.018,0.034,1,"27: GZMK+ CD8 T cell"
"TCR-vA7.2",0.119101385807622,-14.6529717041924,0.099,0.097,1,"27: GZMK+ CD8 T cell"
"GP1BB",0.0423682881475528,11.7510053257808,0.074,0.043,1,"27: GZMK+ CD8 T cell"
"CCR4",0.45626726080096,-11.1844827557578,0.055,0.056,1,"27: GZMK+ CD8 T cell"
"TNFRSF4",0.792397485342103,-11.0686003617538,0.011,0.01,1,"27: GZMK+ CD8 T cell"
"CD86",0.0711418157008191,10.2869014721286,0.173,0.155,1,"27: GZMK+ CD8 T cell"
"ITGA1",0.547092927102331,-8.69181698224355,0.324,0.289,1,"27: GZMK+ CD8 T cell"
"FCGR3A",0.802096914535952,-8.67150925497959,0.055,0.065,1,"27: GZMK+ CD8 T cell"
"CR1",0.0113517658581674,-8.23060528877352,0.092,0.15,1,"27: GZMK+ CD8 T cell"
"ITGAX",0.568439056099382,8.03828761195946,0.14,0.145,1,"27: GZMK+ CD8 T cell"
"NCR1",0.753854602299572,-7.67929647013123,0.04,0.041,1,"27: GZMK+ CD8 T cell"
"B3GAT1",0.63405075248299,-7.62120451722781,0.202,0.204,1,"27: GZMK+ CD8 T cell"
"Human-Ig",0.0803480522751484,-6.93811909910062,0.007,0.027,1,"27: GZMK+ CD8 T cell"
"ITGB7",0.150485057221897,-6.47002135924721,0.423,0.36,1,"27: GZMK+ CD8 T cell"
"IGKC",0.401568547450883,-6.0325346296303,0.004,0.012,1,"27: GZMK+ CD8 T cell"
"CLEC12A",0.214727285337794,-5.90072049206918,0.158,0.167,1,"27: GZMK+ CD8 T cell"
"CD33",0.768354777931655,-5.39832152507211,0.173,0.158,1,"27: GZMK+ CD8 T cell"
"IGHD",0.199374298305841,-5.14657248136155,0.026,0.035,1,"27: GZMK+ CD8 T cell"
"TNFRSF13C",0.161211754145384,-4.93122920323404,0.018,0.04,1,"27: GZMK+ CD8 T cell"
"PECAM1",0.0266833142574227,4.1683712248507,0.165,0.221,1,"27: GZMK+ CD8 T cell"
"CD82",0.0232243049778511,-4.1469440507424,0.004,0.027,1,"27: GZMK+ CD8 T cell"
"NCAM1",0.865986050023583,-3.61564367904975,0.037,0.041,1,"27: GZMK+ CD8 T cell"
"KIR2DL1",0.339741784505587,3.54093336817663,0.007,0.01,1,"27: GZMK+ CD8 T cell"
"KIR3DL1",0.974584721349161,3.48126349726337,0.055,0.057,1,"27: GZMK+ CD8 T cell"
"IGHM",0.427840422722387,-3.3907925266877,0.007,0.016,1,"27: GZMK+ CD8 T cell"
"ITGA6",0.301525575793642,3.18690326722082,0.048,0.028,1,"27: GZMK+ CD8 T cell"
"CD36",0.0546013780129861,3.10703619106858,0.059,0.027,1,"27: GZMK+ CD8 T cell"
"CD101",0.887577233423223,-3.09011289818951,0.419,0.435,1,"27: GZMK+ CD8 T cell"
"CD99",0.0156223875572167,-2.78288712504176,0.989,0.958,1,"27: GZMK+ CD8 T cell"
"CD14",0.1616000706255,-2.69759860004288,0.015,0.035,1,"27: GZMK+ CD8 T cell"
"TIGIT",0.292513430060292,-2.67237331317257,0.331,0.326,1,"27: GZMK+ CD8 T cell"
"CXCR3",0.811966076351715,-2.65973307281726,0.022,0.024,1,"27: GZMK+ CD8 T cell"
"GGT1",0.0126524241841257,-2.64043049343816,0.033,0.077,1,"27: GZMK+ CD8 T cell"
"MS4A1",0.834875158841219,2.36038028572656,0.018,0.013,1,"27: GZMK+ CD8 T cell"
"ITGA2B",0.129309027694765,2.26875520262183,0.085,0.052,1,"27: GZMK+ CD8 T cell"
"ITGAE",0.941769826124225,-2.23978424671123,0.184,0.193,1,"27: GZMK+ CD8 T cell"
"KLRB1",0.028447819106187,-2.08653601205991,0.018,0.053,1,"27: GZMK+ CD8 T cell"
"NECTIN2",0.373890461507514,1.99623237419807,0.011,0.004,1,"27: GZMK+ CD8 T cell"
"LAMP1",0.731798683023686,1.93854564816517,0.059,0.065,1,"27: GZMK+ CD8 T cell"
"CD27",0.407156735531515,-1.89767278786411,0.676,0.655,1,"27: GZMK+ CD8 T cell"
"PVR",0.0344908948926939,-1.87765041725217,0.004,0.025,1,"27: GZMK+ CD8 T cell"
"ITGAL",0.377045433345814,1.81245588610457,0.993,0.989,1,"27: GZMK+ CD8 T cell"
"KLRD1",0.012200434859034,1.80930202725435,0.221,0.143,1,"27: GZMK+ CD8 T cell"
"Hamster-IgG",0.409797672879374,1.73860801087818,0.011,0.004,1,"27: GZMK+ CD8 T cell"
"CD47",0.0588709501430453,1.7084180064427,0.25,0.309,1,"27: GZMK+ CD8 T cell"
"TNFRSF14",0.0596369966024699,-1.62138910428606,0.007,0.03,1,"27: GZMK+ CD8 T cell"
"KLRK1",0.507629870537504,-1.57499512660399,0.103,0.118,1,"27: GZMK+ CD8 T cell"
"CD2",0.0238040795830662,-1.52544114936449,1,0.998,1,"27: GZMK+ CD8 T cell"
"CD226",0.388923894979609,1.5169038885363,0.074,0.053,1,"27: GZMK+ CD8 T cell"
"SIGLEC7",0.687922307031949,1.44287602303743,0.136,0.117,1,"27: GZMK+ CD8 T cell"
"CD1D",0.781407981924263,1.35637200667093,0.011,0.007,1,"27: GZMK+ CD8 T cell"
"ICAM1",0.743187171877326,-1.32450799466164,0.316,0.314,1,"27: GZMK+ CD8 T cell"
"ITGB2",0.072551507316338,-1.29463614386421,0.996,0.978,1,"27: GZMK+ CD8 T cell"
"IFNGR1",0.408534320818506,-1.27095707598242,0.033,0.046,1,"27: GZMK+ CD8 T cell"
"IL2RB",0.58569597815762,-1.24149955279809,0.048,0.062,1,"27: GZMK+ CD8 T cell"
"CD40",0.859310681925752,-1.16285169416759,0.033,0.033,1,"27: GZMK+ CD8 T cell"
"CD5",0.250968977576379,-1.15769468772056,0.919,0.906,1,"27: GZMK+ CD8 T cell"
"PDCD1",0.0510820334733466,-1.08557466156907,0.206,0.227,1,"27: GZMK+ CD8 T cell"
"CD4",0.154041691877894,-1.03374773766276,0.066,0.1,1,"27: GZMK+ CD8 T cell"
"CD1C",0.165698251272243,-1.01501548276566,0.029,0.057,1,"27: GZMK+ CD8 T cell"
"IL4R",0.900552039688164,0.977790195805558,0.011,0.01,1,"27: GZMK+ CD8 T cell"
"ADGRG1",0.182079398296311,-0.966053846108001,0.338,0.291,1,"27: GZMK+ CD8 T cell"
"KIR2DL3",0.89426175029233,-0.92935443934776,0.033,0.039,1,"27: GZMK+ CD8 T cell"
"CD24",0.513351840911131,0.797111787725718,0.015,0.007,1,"27: GZMK+ CD8 T cell"
"CD22",0.34023247724522,-0.796361302956794,0.048,0.072,1,"27: GZMK+ CD8 T cell"
"SIGLEC1",0.392712289327108,0.745605267008321,0.033,0.042,1,"27: GZMK+ CD8 T cell"
"FCER1A",0.859830210681299,0.648612206207796,0.011,0.008,1,"27: GZMK+ CD8 T cell"
"ICOS",0.0110878477119463,0.585602561113738,0.592,0.517,1,"27: GZMK+ CD8 T cell"
"Rat-IgG2b",0.208361459408649,-0.579169125649359,0.018,0.008,1,"27: GZMK+ CD8 T cell"
"CD44",0.0401158422021567,-0.560015643487787,0.993,0.973,1,"27: GZMK+ CD8 T cell"
"ITGA4",0.0376146611593405,-0.515822669118918,0.838,0.859,1,"27: GZMK+ CD8 T cell"
"CCR5",0.647674411738989,-0.506620684460414,0.11,0.132,1,"27: GZMK+ CD8 T cell"
"SLAMF7",0.00741391783847769,0.457270808041985,0.022,0.05,1,"27: GZMK+ CD8 T cell"
"CD3D",0.109481592509414,0.446337171258731,0.974,0.967,1,"27: GZMK+ CD8 T cell"
"KLRG1",0.250677240086303,-0.43899179986264,0.379,0.325,1,"27: GZMK+ CD8 T cell"
"CXCR5",0.732941427285717,-0.428622689133376,0.018,0.025,1,"27: GZMK+ CD8 T cell"
"TCR-AB",0.185120480900432,-0.421142288183395,0.632,0.684,1,"27: GZMK+ CD8 T cell"
"HLA-E",0.0148151925225035,-0.409749580027699,0.074,0.136,1,"27: GZMK+ CD8 T cell"
"CD81",0.542886977060365,0.39026909579765,0.39,0.428,1,"27: GZMK+ CD8 T cell"
"FCGR1A",0.828059981150289,-0.336509458581768,0.066,0.077,1,"27: GZMK+ CD8 T cell"
"CD19",0.77594344361004,-0.334359294805803,0.04,0.051,1,"27: GZMK+ CD8 T cell"
"Rat-IgG2a",0.999340242116673,0.308945516146859,0.011,0.011,1,"27: GZMK+ CD8 T cell"
"FAS",0.211232197440889,-0.308706669852114,0.68,0.65,1,"27: GZMK+ CD8 T cell"
"CD58",0.462417812885023,0.308177990690367,0.165,0.136,1,"27: GZMK+ CD8 T cell"
"OLR1",0.619225885048383,-0.298870010673905,0.022,0.018,1,"27: GZMK+ CD8 T cell"
"C5AR1",0.23997162486559,-0.276598214496205,0.018,0.036,1,"27: GZMK+ CD8 T cell"
