"","CP002-entry","CP003-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP022-entry","CP042-entry"
"C1orf43",1.96725538227528,1.4266157588894,1.12998858864293,1.19421801152768,0.731577694460181,0.965750913503811,1.0230529621928,0.871135943777111
"UBAP2L",0.679864610311556,0.394213190703878,0.315911065524257,0.387505286575402,0.414470474451171,0.430023270177233,0.357365040500475,0.258279994165581
"HAX1",0.663656055811471,0.970786134726635,0.552846273209292,0.891349388018659,0.695005794811872,0.553036459466295,1.06126090600982,1.29968579198985
"ATP8B2",0.273467950101244,0.29453866510664,0.198353751785349,0.116001959853532,0.290276852303171,0.336213666922524,0.181760371455984,0.231329690723822
"IL6R-AS1",0.0197720676046536,0,0,0.0255388701603841,0,0,0,0
"IL6R",0.0309818136753726,0,0.146422031794673,0,0.0679700856106373,0.0411749166591447,0.0605271826875756,0.224700202586758
"UBE2Q1",0.0197720676046536,0.278574741071008,0.180390653376524,0.0628109154974845,0.0984183282871326,0.342355788534028,0.113095829212423,0.0385747995034167
"ADAR",0.817808903600008,1.17789275608156,1.613424697933,1.48188836671047,0.924985915230336,1.72520296270057,1.18220942863358,0.939123231893233
"PMVK",0.373434831394039,0,0.295521486009093,0.128239942515203,0.25001173048885,0.458306915521293,0.272110217681761,0.227849064253748
"AL451085.1",0,0,0,0,0,0,0,0
"PBXIP1",1.53124649035131,1.38065137950516,0.571756502232445,0.664411542607197,0.903747590833987,0.688118453107531,0.707031004371771,1.12772461504406
"PYGO2",0.256678161386742,0.191153889755012,0.083595444724776,0.147468117171519,0.211402145919715,0.363603534559691,0.284451178703355,0.401610854673482
"AL451085.2",0.0504702674622139,0.118921735935171,0,0,0.0248560832778214,0.10898784717494,0.0966836832070975,0.0389916516266258
"SHC1",0.612559163680935,0.306594639032527,0.246221977729532,0.276432703505687,0.0840869561255203,0.14011559723953,0.15670222171543,0.401772012424831
"CKS1B",0.259166678798516,0.546655496870655,0.170552861158602,0.335052212062536,0.335045399881905,0.18680593170893,0.168385527857473,0.152338683394408
"FLAD1",0.126418779847133,0.211193318075194,0.361366396918094,0.345202105458327,0.210634315416401,0.157538229761614,0.287783970597868,0.314934375004829
"ZBTB7B",0.0280508056191374,0.296778511653808,0.230911918060567,0.123646147044418,0.0906068200204308,0.0699405361486752,0.0975758496909231,0.109498183107268
"ADAM15",0.194777271821125,0.138367155048221,0.101916031357857,0.0407906866704194,0.103459936118829,0.138420251393238,0.1299448656763,0.0529729620983413
"EFNA4",0.0878904533389583,0.125888310062503,0.0304971027752363,0.0667200306440468,0.06699177438849,0.0751971173694129,0.0491888065915534,0.0405043973568574
"EFNA3",0.0929411660139571,0.169510120667535,0,0.127780522870194,0.0494659023669484,0.111671887689987,0.154249664556584,0.118297508351588
"EFNA1",0.140138456795314,0.10799768544135,0.0516275834936727,0.0477082008074621,0.0582184436826099,0.0359924559812263,0.175197035609601,0.0702330387857039
"SLC50A1",0.726603435361922,0.480087128373853,0.415276766446397,0.490811130486374,0.653785048835939,0.867510938649801,0.440087731837737,0.547768567957218
"DPM3",0.722951985613592,1.10996273618533,0.737833064031755,0.829560579346178,0.690174948074091,0.821268929915147,0.554417272546547,0.52191659256292
"KRTCAP2",2.24047698068711,3.0532519648809,2.67844475013655,2.1507889885575,2.1820690734032,2.04893919341985,2.79450943228296,2.09908856652706
"TRIM46",0.0381196346614214,0,0,0,0.013899699766485,0.0342977871067759,0.0286329485065054,0.0161451774355
"AC234582.1",0,0,0,0,0,0,0,0
"THBS3",0.0448812889906198,0,0.0598806744602645,0,0.013899699766485,0,0,0.0341210752233224
"MTX1",0.519680941154781,0.392243103847164,0.27598808670343,0.336719992238577,0.285098914665917,0.464435283721522,0.116483231733099,0.390125517538915
"GBA",0.287757511320066,0.184501789711433,0.242454656097205,0.119938810776718,0.134582218117736,0.299991505160209,0.144719707219623,0.177088255880341
"FAM189B",0.0325444557265224,0.370258724765898,0.237551278742393,0.155830217406,0.0710785359925011,0.198228318726325,0.102912376778947,0.0502752224672408
"SCAMP3",0.587565322679479,0.933256964519116,0.802688602895432,0.431500329758866,0.422078373188736,0.906535086436366,0.638651015136113,1.13760982141978
"CLK2",0.321064721313824,0.381239936547102,0.1686628064483,0.157641862999282,0.267575299186387,0.151238877625546,0.29239165795,0.249385405583851
"HCN3",0.0866430997435364,0,0,0,0.00661407156954564,0,0,0
"FDPS",0.923236830328195,0.625397348159104,0.740449344453647,0.881058637520934,0.827641651744493,1.07685052402545,0.911290357904393,0.887774249757518
"RUSC1-AS1",0.0381196346614214,0.0353276997428143,0.0109361329833771,0.0203081147164784,0,0,0,0.0436273526049892
"RUSC1",0.0586730502945387,0.340061914725718,0.200476309499742,0.144880604408034,0.143449275915042,0.0985057491277069,0.0698673857650296,0.262349150583782
"ASH1L",1.20326436053766,1.55509681094146,1.32646733022762,1.0527303836461,1.06337221917447,1.4903286113984,0.880112398899815,1.49234564330329
"ASH1L-AS1",0.125504565870831,0.214632249660858,0.079554671838907,0.0915528194180282,0.0821940886773959,0.227050451767401,0.0720131581231697,0.0734964826923089
"MSTO1",0.0923239775367024,0.0372142873091837,0.0703739019279744,0.0255898459491274,0.0714643482994717,0.055440330206731,0.0340966435264113,0.156462281660783
"AL353807.5",0.0601402470561349,0.122269955190561,0.187797504701162,0.342914305247805,0.16429597107009,0.316492959138262,0.104125653291767,0.19571738076773
"YY1AP1",0.464736724599676,0.537664875490626,0.459877208905456,0.325603521649709,0.346917956935964,0.518408674298883,0.438319360786927,0.513476148714225
"DAP3",1.30375524722302,0.260880835179822,0.937349654922101,0.97061717331762,0.836759464986536,0.951892915448773,0.936926763429768,1.00281849751851
"GON4L",0.656205796370575,0.505077523907121,0.346728200730336,0.309442710278109,0.30617252034661,0.978205221778576,0.801827273626794,0.56578227182748
"SYT11",0.239958785941804,0.298130951308908,0.269534885463929,0.0789501449259566,0.0498949763652256,0.344900819259566,0.277625598208664,0.148396441816648
"RIT1",0.320484245089382,0.251113114010982,0.441102551142768,0.312454781254072,0.241394724804798,0.246458048906349,0.274042538023091,0.176668672340418
"KHDC4",0.151878642145481,0.0353276997428143,0.391919209150263,0.223024416081815,0.249604596722993,0.500153656729816,0.422924573603538,0.27453453443654
"ARHGEF2",0.754721742978392,0.633657963684792,0.3844396473624,0.25422474960697,0.272685354379673,0.467511443517228,0.336433762247406,0.531129265621912
"AL355388.2",0,0,0.0455528983031545,0.0872428392832039,0.0267393978287609,0,0.0285440263061746,0
"AL355388.3",0,0.0463164525302678,0,0.0612005043220993,0,0,0.0251339640282707,0
"SSR2",3.17020384091763,3.46368046979386,2.73011498645695,2.7604829992982,3.42447645814128,2.60339668485253,3.25402482947692,2.98932554484434
"UBQLN4",0.152547047004876,0.136547106698449,0.176536203152048,0.158922923416685,0.165663396767317,0.151162845904615,0.0852509908330072,0.31706630028767
"LAMTOR2",0.754921150626032,0.5765919877508,0.958463812868913,0.458418171007739,0.495771253113532,1.15198103951667,0.631376676371929,0.736271681621039
"RAB25",0,0,0,0.0382930490457372,0,0.0248106944017149,0,0.043692402303536
"LMNA",0.38594970031835,0,0.513212370736091,0.0372745657620144,0.225983690473905,0.0315000315000315,0.149287472221867,0.132527951443054
"SEMA4A",0,0,0.231097394569795,0.0958775827548462,0.0984541936999085,0,0.0385500087154544,0.0426334747435125
"SLC25A44",0.150313567066418,0.122269955190561,0.1533315204916,0.0824054731398394,0.0398228021282152,0.14482213684541,0.0489852091744072,0.0608026835906748
"PMF1",0.35052747025433,0.237461903950742,0.394005880753333,0.563972436880284,0.569870910578286,0.728336017935737,0.633831073483517,0.588245557080356
"BGLAP",0,0,0,0,0,0,0,0
"PAQR6",0,0,0,0,0,0,0,0.0415911094844366
"SMG5",0.229375544427646,0.253055058695891,0.184090221548716,0.190540121761455,0.204194137899371,0.496381663822067,0.147838872341874,0.265262757386212
"TMEM79",0,0.0518389881029522,0.0533048735995721,0.0564997740282495,0.0851011170472528,0.0737513722397376,0.0422461942591184,0.0993354175873266
"GLMP",0.0973549814865504,0.0636293442445724,0.25673218127178,0.0756850880445876,0.2502172177607,0.120838880643918,0.168931251391832,0.174110353614863
"CCT3",2.02339971461079,0.97367481291238,1.66584643155791,1.36282497451635,1.22070363242491,1.4808973477928,0.913017410898376,1.36270718334331
"MEF2D",0.298175365750163,0.60557599209002,0.611599664220434,0.19775019743323,0.329787417692306,0.739535474535291,0.491908663397554,0.199887355157611
"TTC24",0.138389827368461,0.134424982544743,0.0433041030637653,0.154301438663077,0.219859599911835,0.0728691159032601,0.0646033163478993,0.214699412730205
"NAXE",0.661302541468014,0.552163390131906,0.802972060366069,0.332407190482057,0.602326333000618,0.692166499198732,0.530411567630438,0.79041101842001
"GPATCH4",0.227514754455434,0.148909182975137,0.181212874410468,0.0944904465536743,0.294831008904308,0.321140462272388,0.0300206420970188,0.553993199627639
"ISG20L2",0.297233174287685,0.202803800583327,0.378666919036815,0.335574497371717,0.154830024245593,0.440384060911315,0.297939231857706,0.484753329135013
"RRNAD1",0.371432205305768,0.181230135584108,0.0493117924041407,0.176189914844092,0.169539722263202,0.0991601712398787,0.147378308805422,0.135449712743103
"MRPL24",0.285624553341586,0.405603537898281,0.355170543435632,0.369683959919682,0.344283516668647,0.412576831613776,0.41638638148859,0.310785999989963
"HDGF",0.990612796909581,0.942513594359878,0.790702359575651,0.276858851565837,0.471565407138306,0.866182936677307,0.577236556255202,0.729495324346855
"PRCC",0.652032147734386,0.592021065860445,0.289572485987952,0.191624926467687,0.369339771683344,0.523893084292847,0.426370903562136,0.43096886707741
"AL590666.5",0,0.0336556422001366,0,0,0,0,0,0
"SH2D2A",1.77334513763477,2.31646204913339,1.12000758299745,1.09293827308747,1.33467469412623,2.62636897668215,2.40426625910391,1.1766536953565
"NTRK1",0.0616657776970185,0,0,0,0,0,0.0246950165456611,0
"ARHGEF11",0,0,0.0889380948281805,0.0381283557609075,0.0502360800972246,0.0342977871067759,0.0157890083239652,0.0998421117369936
"ETV3",0.0321837304805675,0.167300204395417,0.166733889933032,0.155061745346224,0.0688015516574815,0.28462263369279,0.151350315356168,0.0404779693257501
"FCRL5",0.0321837304805675,0,0.345807010138513,0,0.189772543542207,0.15561463311141,0.0455220007829784,0
"FCRL3",0.400626027629568,0.292221097863585,0.421641765574133,0.721810730224723,0.729589194274527,0.585275591052532,0.241182144706538,0.189343505090799
"FCRL2",0,0,0.18076312286042,0,0.394751677147572,0,0,0.065638696908434
"FCRL1",0.227161761885551,0,1.02175889934556,0.353364403516751,1.25768626609859,0.207208472981942,0.257454105288311,0.260868708323454
"CD1D",0,0,0.0742742678582556,0,0.0396629887159595,0.0183412200579583,0,0.0542933142804965
"CD1C",0,0,0.0396164564588301,0.0376188756470447,0.0513199490906105,0.0183412200579583,0,0
"MNDA",0,0,0.0159451486885115,0,0.0599190632107825,0.0371867152460506,0,0.0619556707769491
"PYHIN1",1.16405369642713,1.33848969709967,1.93767484974146,0.789366034810561,1.11979148868321,2.72720609738779,2.13764325259995,1.65070586596641
"IFI16",1.7373466866665,1.40329482588101,1.50177809929,2.28546674765981,1.78688548238233,2.49948402179039,1.82219901141161,2.18271467518725
"AIM2",0,0,0.0296691885476932,0.0129604860700696,0,0.0376909903761846,0,0
"DUSP23",0.417683670725553,0.414920287596173,0.339150737279403,0.0874317108932645,0.119084745389274,0.34570260747807,0.251259088324403,0.182336222848743
"FCRL6",0.159166775820939,0.564519000191046,0.292752421902746,0.165325815366011,0.0221873141812437,0.390053709337431,0,0.110875226148472
"SLAMF8",0,0,0.166233390492628,0,0.0674490434291148,0.118537921325293,0.0904327444348986,0.165381619659651
"AL590560.2",0,0,0,0,0,0,0,0
"VSIG8",0,0,0,0.026228545050149,0,0,0,0
"CFAP45",0,0,0,0,0,0,0,0
"TAGLN2",12.1217032014498,8.33565593740476,5.34153601368189,7.08774596146005,6.82054450858729,7.09956496938432,6.16346571910665,4.25806154770259
"SLAMF9",0,0,0,0,0,0,0,0
"PIGM",0.0301844875881387,0.146777149266192,0.116148907756767,0.0515079736367781,0.0947905002980545,0.04307412897898,0.0247199232693582,0.185149612035485
"IGSF8",0.384711556309425,0.532165453456722,0.269724934902581,0.219437449717647,0.337464316027481,0.268770495697463,0.127036115517686,0.358486593023003
"PEA15",0.396016875632529,0.159993795390458,0.388461759979059,0.123719983288348,0.193990412748894,0.240058691740959,0.128478559951224,0.262709900699342
"DCAF8",0.547751645864768,0.855622113315389,0.675594564443483,0.536327213853578,0.575816888420093,0.61671933935158,0.546511055730087,0.703455171380571
"AL139011.1",0.109643053389855,0.0372142873091837,0.0605665449992211,0.112229337177925,0,0.0690015315600339,0.0974207034131234,0.168662797772533
"PEX19",0.110660504573334,0.367625886121086,0.251340351744348,0.192729287798934,0.0836384404173658,0.0954854480177221,0.351085766568195,0.145498789470408
"COPA",0.602581187668776,0.710707600260132,0.72641123124941,0.633580806434361,0.579757969263888,0.634848087765337,0.683675999201276,1.10219715871605
"NCSTN",0.535200229857709,0.22040433708061,0.483444328557388,0.253639693171511,0.278337015197138,0.250893470705477,0.179501757836032,0.367042391684325
"SLAMF6",0.244920315263659,0.503806572048884,0.38899108550116,0.0882896384243303,0.817233675882396,0.873714410640469,0.501313389891736,0.472645383516125
"CD84",0.226841823327792,0,0.22964989354772,0.0812486801202489,0.244931776544966,0.176178651722678,0.134306613989278,0.314372183775989
"SLAMF1",0.148420348800752,0.045436370906183,0.116778762900703,0.181255496146253,0.216969430265469,0.143617538905508,0.123836867043837,0.170594156279251
"AL121985.1",0,0,0.0112394279131192,0,0.0420404765708424,0.00967488515911316,0.0117977395531016,0.00735880657818438
"CD48",1.47263276386291,1.36916574243906,2.05638397341071,3.39978121532458,2.57484158649349,2.28950127463853,2.13665831007571,1.79968443320301
"SLAMF7",0.390124113645402,0.735420962610731,0.739360996184042,0.393774515525355,0.324391864341157,1.19138031199707,0.706896169847375,0.383533348045594
"LY9",0.924788694283787,1.21997126681638,0.640648385423436,0.59132087949664,0.800271131311994,0.640291270532742,0.413556107615068,0.661953150186308
"CD244",0.538382429789588,0.3414133383057,0.364021486929701,0.271932793020507,0.191151799974388,0.641658253175268,0.444115233964085,0.0654675403732029
"F11R",0.0878760109506372,0.229238981519276,0.114748730036907,0.14580183651352,0,0.0658664531512177,0.0577099956470586,0.0503036375470567
"TSTD1",1.84542909276064,1.17870820351331,0.959221693953399,0.992379535050602,1.87055287474698,1.14609972559658,0.741566919359905,1.42662602583174
"USF1",0.346980726335208,0.57392642238353,0.363532686186489,0.36426702325711,0.460562935188717,0.389981864961559,0.525400028294956,0.39466177932862
"ARHGAP30",1.09284773557948,0.630065551342725,0.789122884575077,0.582403730390767,1.07901957136577,1.30290906995304,0.702694108140252,1.63111406024354
"KLHDC9",0,0,0,0,0,0,0,0
"PFDN2",1.01750799347559,0.682982116182473,1.13672895607407,0.580927672833904,0.882074170068422,0.689203768590197,0.809178248890628,0.673459676108828
"NIT1",0.400203355827083,0.432267025393305,0.345686290086099,0.38977387918431,0.310481471275496,0.544432279878114,0.229145759713185,0.289738790080178
"DEDD",0.386137145668318,0.390990164885099,0.264047617168086,0.191402043123504,0.354000739340147,0.35053035726855,0.279822373850562,0.339414153500928
"UFC1",1.82356571306107,1.09130635128475,1.24304447224613,1.11770128175441,1.25097893686797,1.55837897380704,1.22805469104726,1.3467233631796
"AL590714.1",0,0,0.0361848597809084,0,0,0,0,0
"USP21",0.197161496637994,0.170601374906676,0.193034539867385,0.201004160312067,0.301509538782699,0.0715742722837115,0.159264565876726,0.0797740768037185
"PPOX",0.20609071836949,0.331433963552978,0.124144801481762,0.0524804236331319,0.172324011080052,0.324151344594974,0.131720620281868,0.0892758900466408
"B4GALT3",0.541809114962516,0.429391718376922,0.423017052311721,0.389186800266108,0.620002776772178,0.80121065058465,0.644357155808477,0.345006165537288
"ADAMTS4",0,0,0,0,0,0,0.0262043520187833,0
"NDUFS2",2.3322558311926,1.08510171973912,1.13029887932428,1.09382590709135,1.00058630253294,1.57783383983059,1.30392273843782,1.03788649089648
"FCER1G",0.876183064751487,0.335147905659005,5.69765498524609,1.54717726877799,2.79834968068428,3.00526303413855,2.8042047146294,2.23931203063076
"TOMM40L",0.0430785666899291,0.0817641431526619,0.0489476260401371,0.0457363247526944,0.0590208071228164,0,0,0.0212784066729083
"MPZ",0.0221216424877114,0,0.00986120355989449,0.0517001637383022,0.0539831873543818,0.0697778273975661,0.0494647909617934,0.0685212410782442
"SDHC",0.904129641397491,0.816527876103882,0.7721288578954,0.971505398698301,0.974986038772431,1.22269207859323,1.05366426000024,0.976992219737262
"AL592295.4",0.0360095641402356,0,0.139439961200781,0.164090161715396,0.0867950431021191,0.154722656314081,0.0730438658856811,0.114348174175219
"AL592295.5",0,0,0,0,0,0,0,0
"FCGR2A",0,0,0.168024607233589,0.0259209721401391,0.0375424729088693,0.284146887517307,0.109212642828156,0.0606431512944236
"HSPA6",0,0,0.0174132601976405,0,0.00661407156954564,0.102236944342208,0.0331245212990826,0.0235039840136844
"FCGR3A",1.59387781872213,0.717413768676429,2.73459175080661,0.381687605544251,0.923851249142662,1.8900393509306,1.42571876497349,0.35721917066631
"FCGR3B",0,0,0,0,0,0,0,0
"FCGR2B",0.24156702486569,0,0.250610221275608,0.102631622324078,0.278157836378994,0.489938309086633,0.0817296507823228,0.0986657095285001
"FCRLA",0.126280794920431,0,0.389803509114477,0.32975844162127,0.366525205224112,0.318916141556442,0.220997986534002,0.162688859792831
"FCRLB",0,0,0.0447577486852411,0,0.00552034800273809,0,0,0.032290354871
"DUSP12",0.241453531388851,0.210352003883863,0.433333576020086,0.290847645883234,0.358584333393767,0.472599413945016,0.155764183990757,0.25643451957305
"ATF6",0.376083579477688,0.173174274057851,0.330959538899972,0.303739194812033,0.275609927648901,0.600294047667268,0.226983520767302,0.444786300529713
"OLFML2B",0,0,0.0248991029785749,0,0.025479946084315,0.0290246554773395,0,0
"SH2D1B",0.295387238805607,1.01799533702231,0.722309383813218,0.365794580011151,0.687575412343583,2.25153675015973,0.968553198512226,0.612424897579228
"UHMK1",0.483671011613877,0.703590768504209,0.434537759352973,0.618520144603068,0.322082152389549,0.880255688495693,0.589436857444699,0.490664075328284
"UAP1",0.249992527522142,0.294517415251493,0.125785930585036,0.194863830590884,0.0849377402185002,0.287204571279655,0.182163858203567,0.156726399070769
"HSD17B7",0.211970750663056,0.527389639104392,0.426517822516258,0.365453688826157,0.293554323135351,0.781773677858323,0.291522112092528,0.898075875713801
"AL592435.1",0.041893710092365,0.0695870011481855,0.027531144607337,0,0.0107470488603829,0.0339646224492569,0,0.0530119011023567
"NUF2",0,0,0.0535754949148299,0.0623869237007923,0.0369445483164033,0,0.118081659152911,0.019892738354791
"PBX1",0.110246235440225,0,0,0,0,0,0,0
"MGST3",0.960608957275653,0.837520983928728,0.684980301624423,0.256802918566828,0.820231133318587,0.888580004249375,0.902137989998381,0.925365687411731
"ALDH9A1",0.112858308675797,0.45109765316433,0.311145504584167,0.45514259586585,0.362645388115969,0.461285204858243,0.430185158690247,0.361302839211125
"TMCO1",0.477221174163614,0.643217610947791,0.892783662123957,0.491137774055484,0.526323803360734,0.9954059283657,0.867517510488173,0.630352017517087
"TMCO1-AS1",0,0,0,0,0.0223423745475669,0.0242690172018794,0.027861241829535,0
"UCK2",0.0321837304805675,0,0.0863279754473161,0.0878491632224316,0.0718523074499079,0.0718964259434463,0.115886020303418,0.0530652885202882
"POGK",0.308611421439396,0.265547653933909,0.435484114132336,0.0820720672736365,0.123061518729594,0.244671006922094,0.157132401616666,0.244960005610315
"TADA1",0.114436164196503,0.156509503127179,0.22368782233155,0.0628598290337323,0.183788957586633,0.0635642807913751,0.110767599360388,0.123857612911817
"ILDR2",0,0,0,0,0,0,0,0
"GPA33",0.0322491179866231,0.0299597640368984,0.141401310296386,0.0661191996932069,0.133420812589903,0,0,0.244907303397449
"AL451050.2",0,0,0,0,0,0,0,0
"POU2F1",0.209540968293889,0.0327254044041849,0.427625816845614,0.310370471954304,0.526901925752368,0.333731755877588,0.370776948380509,0.350567215749787
"CD247",4.98161326315351,4.56985217361189,2.64015905577741,4.24444788079685,3.12025288571122,5.90914452546689,6.63641138549795,3.82197402132198
"CREG1",0.0458669308601884,0,0.2440016419096,0.0853312304827284,0.103850550743652,0.233402466531157,0.024187306501548,0.365313361884804
"RCSD1",1.9014283818387,1.06787107958398,3.57074476601392,2.58607391127334,4.01141411601535,3.8213621015152,2.44489318348208,2.56969920588255
"MPZL1",0.320229106587708,0.0299597640368984,0.0984015015989638,0.11738259743299,0.116606169369679,0.0991978966377549,0.176799693781017,0.0565833079848361
"MPC2",0.74869524935783,0.599909055031821,0.592408921414536,0.407381869163625,0.405695677022463,0.530415437409123,0.780615284011082,0.643939601392077
"DCAF6",0.236042294537975,0.134893334239289,0.555300409495001,0.187257085630766,0.376949631347444,0.443988056793994,0.336606833155193,0.536998085728466
"TIPRL",0.839393572798558,0.753507416810552,0.469330194780613,0.790872343249941,0.427695235196685,0.766013062937374,0.557418409048823,0.619145029832958
"SFT2D2",0.275883045896029,0.343486155858163,0.384235059756049,0.325255582254211,0.199652278400634,0.433848238291034,0.559012457725759,0.179385166146939
"TBX19",0,0,0.0249454318677892,0,0.0103965234025742,0.150352917287001,0.0285440263061746,0.0288218130615098
"XCL2",0.105142520686791,0,0.233475461284897,3.15946022487625,0.292600018488007,0.971681546614122,0.136102566894412,0.725246039386787
"XCL1",0.631381313273717,0,0.0882028665931643,4.27405196410445,0.168535170922635,0.175432409966556,0,0.770422297171308
"ATP1B1",0.0513101697756647,0,0.0390314037223515,0.060538297479504,0.0348548148808169,0.0375015000600024,0,0
"NME7",0.380988363746445,0.124278261020856,0.0695974164534002,0.297211225511462,0.185417935219535,0.423205647733327,0.174096836755808,0.33611234643865
"BLZF1",0.411492053453043,0.285300119030032,0.25934276418637,0.197394420153534,0.104347689332801,0.241190579599387,0.25237904522684,0.249905999890896
"SLC19A2",0.0322491179866231,0,0.00535841069538775,0.0351054567922038,0.0210202382854212,0,0,0.0895813902313749
"F5",0,0,0,0,0.013899699766485,0,0.0171978509565445,0
"C1orf112",0.212658607299411,0.144568431220011,0.285968533839349,0.239576014590046,0.414505388172985,0.29783678682779,0.283174119474223,0.484538371660879
"SELL",7.35985369614009,3.92856757177351,5.92281472944994,6.16389004982633,9.43330365729626,4.54389876642711,4.80263563425809,7.30661783633394
"METTL18",0.237497362673814,0.209161720828258,0.373138511473054,0.120796506124741,0.12807302952209,0.181329207532402,0.131309451280288,0.137074572150243
"SCYL3",0.0578050615399033,0.281070618662079,0.199752459545634,0.158541932583998,0.177268743159414,0.0716787221589437,0.223216668141152,0.0426838907579309
"KIFAP3",0.411402632543765,0.0518389881029522,0.224210046823851,0.635875232805221,0.294804792403235,0.35771401644336,0.398157935113126,0.250581967557581
"GORAB",0.0309818136753726,0.0620301218271593,0.106782540545001,0.0276960743584204,0.0325928991783375,0.130837716972559,0.11482049322444,0.207490760176277
"FMO4",0,0.10893364851469,0.179880420894804,0.0670178401490477,0,0.0559032375211089,0,0
"PRRC2C",2.03561588931523,2.75857381131528,2.17306912563411,2.76776703296755,2.53851509626461,2.53715074447716,2.53007789099296,2.79811095077724
"VAMP4",0.38722148747493,0.568242852718176,0.33723730565444,0.482578466301184,0.383062179044109,0.252451613517042,0.53067160720689,0.708020722485345
"EEF1AKNMT",0.0435593190807241,0.316078025412277,0.16075603600676,0.0661579646602052,0.223712756657003,0.24809675395572,0.160611035440645,0.242784547524753
"DNM3",0.0607309419935499,0.0926329050605356,0.0667668168920047,0.0324981313574469,0.069069667518976,0.0507542075238037,0.130321693434081,0.145963738625071
"PIGC",0.798710324617486,0.378038680438529,0.615498646814251,0.593823883993605,0.468459754220188,0.34090903894935,0.555343475061151,0.505296528313118
"SUCO",0.206175507074585,0.396095216582363,0.28298271012221,0.425374499433844,0.248152959924471,0.389266601434651,0.651930005664231,0.646938279569324
"FASLG",0.0959674478416921,0.391046815350639,0.380413897558631,0.119696904510057,0.140581692589463,0.467147180425555,0.265300573341621,0.301837544269833
"TNFSF4",0,0,0,0.0521257420622545,0.0216611502937252,0.0276363716760354,0.0246950165456611,0.0435449035044938
"AL645568.1",0.137786596119929,0.167782491905011,0.202345405295605,0.27114299241722,0.200898412385603,0.584189392402984,0.287287244890183,0.29631212528741
"PRDX6",1.56680268553513,1.31440239386393,1.31132024969443,1.14354157406396,1.39211097010263,1.28501430257213,1.55776678625237,1.32031455578383
"KLHL20",0.0784451178991923,0.0511969855214925,0.25939457065655,0.285658290469803,0.313611690177709,0.294115852551419,0.49142709602651,0.439386048757452
"CENPL",0.224206652631987,0.0645244547683572,0.176554300661091,0.017766786059469,0.0459342598041139,0.137270314878824,0.126507535089565,0
"DARS2",0,0.20094231221481,0.0476712119025645,0,0.158105705284606,0.0685700228402796,0.0586815728217314,0.119904850123929
"GAS5",3.6537406647688,3.38811893019539,2.60725416339821,4.73599774937551,3.62125401745696,2.31594453457035,4.90931573469401,5.5855653985355
"ZBTB37",0.125966833122445,0.176863590468322,0.0671275729294664,0,0.0994301518207581,0.176977944543214,0.0494647909617934,0.218956190731688
"RC3H1",0.52006772041199,0.66606416554245,0.493259268062268,0.478785009849977,0.501357411994239,0.791487448998402,0.738145495045232,0.693583682001323
"RABGAP1L-DT",0,0.0693306177938622,0,0.0661191996932069,0,0,0.0252050430250084,0
"RABGAP1L",1.8847695177926,0.868921170730591,2.39627507153804,1.94211543185353,2.17717259676092,3.28983821783134,2.96316544062306,2.31353455174337
"Z99127.4",0,0,0.0384245917387128,0.0837368016492835,0.0744267830410526,0.0544256256549549,0.0981211715263818,0.0528032498200129
"CACYBP",0.822227822019693,0.843650789432877,0.924202367769361,0.933061162305212,0.863595337017053,0.94814250109354,0.941175304649725,0.850371486573991
"MRPS14",0.619050209486312,0.317952195144675,0.363391347429035,0.483454120665174,0.38231265686077,0.574300397968991,0.433133976308439,0.274902607438341
"KIAA0040",0.490326506496741,0.161770482353875,0.426327204105387,0.36952219132094,0.753506720113636,1.10868618352193,0.398747370436423,0.444118113243945
"COP1",0.410245794277558,0.0817364988596884,0.724601974046384,0.499132096656275,0.484401903251678,0.95126143171805,0.911613327829195,1.03605647726346
"AL591043.2",0.0360095641402356,0,0,0.0269281932798001,0.0103608476002205,0.00917061002897913,0,0
"RASAL2",0,0,0.115196449368922,0,0.0420409900925293,0.00917061002897913,0,0.197024029427437
"AL449106.1",0,0,0,0,0,0.00917061002897913,0,0
"RALGPS2",0.883804775345387,0,1.14835252527641,0.569172088729895,1.82886108249739,0.926472090330458,0.669308154962825,0.62304508834557
"FAM20B",0.126631640708697,0.138278992033675,0.0762728870674731,0.0883899841967121,0.157774162804904,0.0773824666293928,0.150456045850786,0.136061552168297
"TOR3A",0.26845347076614,0.214512857901722,0.160839847398841,0.238487494913899,0.347543978952056,0.287486931566246,0.102854089687827,0.173289946487168
"ABL2",0.0782364758827711,0,0.102177148116711,0.0333780599336444,0.174303538029233,0.0734685739754598,0.171690709170989,0.0641942709405918
"SOAT1",0.201158224103019,0.125172975217503,0.120872196236169,0.369197570044372,0.158596688717412,0.290145977726543,0.527267865179586,0.210955303305071
"TOR1AIP2",0.107603303234233,0.314109876304826,0.135272436709063,0.0601347042745698,0.150725253605101,0.220816776961006,0.150365280258307,0.041934864366362
"AL353708.3",0,0,0.064839511670717,0.0321396661331482,0.0107470488603829,0.0932023408435731,0.0960603524415827,0.0214054840850226
"TOR1AIP1",0.404938067883828,0.415674792652145,0.418024390860774,0.651755936713237,0.329158181291724,0.480590078705136,0.310541773053395,0.231886184101441
"CEP350",1.15709226416325,0.884815727596797,0.782235545819661,0.574576286518905,0.900870762641026,0.967940974491962,0.978627240780822,1.62423000157819
