comparison,cluster,module,test,mode_note,n_total,n_groupA,n_groupB,n_paired,estimate,estimate_type,ci_lower,ci_upper,statistic,p_value,p_adj
HEU vs HUU (Entry),15: NK cell_1,MS_TGFb_ReceptorsLigands,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.17062519629989326,HL_shift,0.16077483096454537,0.18047556163524114,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),15: NK cell_1,MS_TGFb_SMAD_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.1225382100933268,HL_shift,-0.08016745532905079,0.2805966447652923,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_AdhesionMolecules_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.0336079464803747,HL_shift,-0.014349828489043502,0.08807322018096676,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_Autophagy_AMPK,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.011419327181651843,HL_shift,-0.0218022568140615,0.05202348539863483,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_Autophagy_CLEAR_TFs,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.06451239978426855,HL_shift,-0.10240736019271683,-0.045710512885924204,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_Autophagy_Cargo,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.024025364605948042,HL_shift,-0.07408488935930525,0.02603416014740917,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_Autophagy_Conjugation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.030451036567844314,HL_shift,-0.057735927883080726,-0.003166145252607902,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_Autophagy_Fusion,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.009810989793560938,HL_shift,-0.028288114004815068,0.040657626497836136,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_Autophagy_Initiation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.006619762162581875,HL_shift,-0.017349332180306314,0.02690130352964111,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_Autophagy_Lysosome,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.01576929455120782,HL_shift,-0.06908709415652506,0.03754850505410942,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_Autophagy_Mitophagy,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.21460088008506797,HL_shift,-0.33144841373432554,-0.129496534986238,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_Autophagy_Xenophagy,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.008192167540072903,HL_shift,-0.049202804670379616,0.03281846959023381,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_Autophagy_cGAS_STING,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.02151595664775203,HL_shift,-0.028601274944868263,-0.014430638350635794,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_Autophagy_mTORC,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.0032402836774915768,HL_shift,-0.029754577141695215,0.02327400978671206,3,1,1
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_Bcell_Atypical_ABC,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.014101473438748938,HL_shift,-0.027083707234405008,0.006631004806329055,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_Bcell_GC_like,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.08836875869942158,HL_shift,0.06374538181378532,0.15490162325242415,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_Bcell_Plasmablast,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.06110506265272452,HL_shift,-0.10328396351177359,-0.018926161793675456,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_CD8_Effector,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.007347064684908339,HL_shift,-0.09286525607463847,0.07817112670482179,3,1,1
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_CD8_Exhaustion,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.10142606087917094,HL_shift,0.06738133616805081,0.1354707855902911,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_CD8_Memory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.3626429984883345,HL_shift,0.20451377949025776,0.4122090351772194,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_Cytokines_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.007347547111387069,HL_shift,-0.013496888878262156,-0.0011982053445119822,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_ExhaustionMarkers_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.0607170164051626,HL_shift,0.03503233715942867,0.07784013590231856,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_GutTranslocation_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.01342301692443619,HL_shift,-0.022873031534891702,-0.003973002313980678,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_IL10_STAT3_Myeloid_M2_Hue,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.007491288186172152,HL_shift,-0.01130559585985625,-0.0036769805124880536,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_IL10_STAT3_ReceptorsTransducers,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.05080109234146429,HL_shift,-0.1465363369446737,-0.029804159439814792,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_IL10_STAT3_TFH_Adjacent_TFs,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.06819677829033884,HL_shift,-0.20810247144007682,0.00121854740688504,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_IL10_STAT3_Treg_Overlap,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.2096989232540737,HL_shift,0.11944097299187309,0.29995687351627426,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_ISG_TypeI,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.03708962153471429,HL_shift,-0.1376242992214375,0.004390053076979537,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_ISG_TypeII,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.025831657425920182,HL_shift,-0.04358096501095565,0.09524427986279602,3,1,1
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_ImmuneActivation_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.0027711980338488845,HL_shift,-0.02472957129445394,0.030271967362151708,3,1,1
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_Myeloid_DC_Maturation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.10056864097797787,HL_shift,0.03327661177823915,0.16786067017771658,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_Myeloid_Inflammatory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.06575336057694608,HL_shift,-0.10338662306206517,-0.028120098091827,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_Myeloid_Regulatory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.0034075417182763013,HL_shift,-0.08789294624850545,0.02781022146814771,3,1,1
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_NK_Activation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.026046037717548744,HL_shift,-0.019137263628918683,0.07122933906401617,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_NK_Effector,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.03706614626283844,HL_shift,-0.11289409515024434,0.092477176485669,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_NK_Inhibition,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.03405674033133931,HL_shift,-0.16724190915468348,0.0593948696851017,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_Reservoir_CD4_Reservoir_Memory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.3626429984883345,HL_shift,0.20451377949025776,0.4122090351772194,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_Reservoir_CD4_Tfh_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.02830686391665875,HL_shift,-0.011504621112374817,0.06336168161052445,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_Reservoir_CD4_Tph_Discriminator,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.00623496251414931,HL_shift,-0.03492897680461703,0.04739890183291565,3,1,1
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_SenescenceMarkers_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.009965248378793295,HL_shift,-0.025558358856873922,0.005627862099287333,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_TGFb_Downstream,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.15244623884364616,HL_shift,0.11032565785664626,0.18384521739759158,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_TGFb_Noncanonical,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.0947098785138782,HL_shift,-0.1338681139308473,1.9830515147722938e-4,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_TGFb_ReceptorsLigands,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.03876645769482065,HL_shift,0.0238947060189571,0.06738452188449699,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),16: Gamma Delta 1 T cells,MS_TGFb_SMAD_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.03434987160090765,HL_shift,-0.03853639883323745,0.10723614203505275,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),17: NK cell_2,MS_AdhesionMolecules_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.036961165831343915,HL_shift,0.00825994187935244,0.0656623897833354,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),17: NK cell_2,MS_Autophagy_AMPK,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.07748868405891221,HL_shift,0.025752255413374954,0.0876425625781298,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),17: NK cell_2,MS_Autophagy_CLEAR_TFs,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.04590094383986658,HL_shift,-0.09893886977601052,0.0053933542162137174,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),17: NK cell_2,MS_Autophagy_Cargo,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.01198732468034934,HL_shift,0.002324934353462718,0.06059856103189589,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),17: NK cell_2,MS_Autophagy_Conjugation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.016784581741566277,HL_shift,0.011598760328404073,0.021970403154728483,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),17: NK cell_2,MS_Autophagy_Fusion,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.01943179201694313,HL_shift,-0.038321624249627595,0.07718520828351386,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),17: NK cell_2,MS_Autophagy_Initiation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.005644975532679217,HL_shift,-0.03657102138924145,0.04173889132733263,3,1,1
HEU vs HUU (Entry),17: NK cell_2,MS_Autophagy_Lysosome,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.01634768859022397,HL_shift,-0.07252957980075364,0.08302512326169618,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),17: NK cell_2,MS_Autophagy_Mitophagy,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.25640889007977885,HL_shift,-0.3445946716887294,-0.16822310847082833,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),17: NK cell_2,MS_Autophagy_Xenophagy,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.03441407029504026,HL_shift,0.014050550487378516,0.050292393471178094,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),17: NK cell_2,MS_Autophagy_cGAS_STING,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.019997613365615827,HL_shift,-0.09773000815083811,0.07091938654251168,3,1,1
HEU vs HUU (Entry),17: NK cell_2,MS_Autophagy_mTORC,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.012056091940453956,HL_shift,-0.013090438123091864,0.03720262200399978,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),17: NK cell_2,MS_Bcell_Atypical_ABC,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.07496187386069761,HL_shift,0.04109017862468556,0.10883356909670967,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),17: NK cell_2,MS_Bcell_GC_like,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.025004731948336602,HL_shift,0.02147694375096343,0.07371671803662919,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),17: NK cell_2,MS_Bcell_Plasmablast,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.15245336059843181,HL_shift,-0.3336806638601327,-0.05062559810554698,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),17: NK cell_2,MS_CD8_Effector,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.2017707610187568,HL_shift,-0.6136113367543632,0.2100698147168496,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),17: NK cell_2,MS_CD8_Exhaustion,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.034462053952907454,HL_shift,-0.06039061238899743,0.12931472029481234,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),17: NK cell_2,MS_CD8_Memory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.047339111541332746,HL_shift,0.007438390927759553,0.08723983215490594,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),17: NK cell_2,MS_Cytokines_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.025769948567677205,HL_shift,-0.06703070266135278,0.040123001758704674,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),17: NK cell_2,MS_ExhaustionMarkers_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.016186112832360253,HL_shift,-0.06242746598346463,0.09479969164818515,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),17: NK cell_2,MS_GutTranslocation_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.014286329568657411,HL_shift,-0.029185588741857494,6.12929604542671e-4,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),17: NK cell_2,MS_IL10_STAT3_Myeloid_M2_Hue,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.00901780155484197,HL_shift,-0.01285526661201616,-0.0051803364976677774,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),17: NK cell_2,MS_IL10_STAT3_ReceptorsTransducers,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.03393717236828869,HL_shift,-0.009938775255113136,0.1040065567209828,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),17: NK cell_2,MS_IL10_STAT3_TFH_Adjacent_TFs,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.11425781249640216,HL_shift,-0.3649205041204955,-0.01632307701866778,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),17: NK cell_2,MS_IL10_STAT3_Treg_Overlap,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.05634764779188979,HL_shift,-0.03439136155194748,0.14141374306343296,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),17: NK cell_2,MS_ISG_TypeI,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.06290000903350805,HL_shift,-0.15984213831974894,0.034042120252732844,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),17: NK cell_2,MS_ISG_TypeII,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.09948994089869195,HL_shift,0.03179591253063993,0.16718396926674398,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),17: NK cell_2,MS_ImmuneActivation_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.015368918001594711,HL_shift,-0.08297986599016621,-0.0037965471188898814,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),17: NK cell_2,MS_Myeloid_DC_Maturation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.028728509700711814,HL_shift,-0.005113885410906516,0.04774383084489897,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),17: NK cell_2,MS_Myeloid_Inflammatory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.05038575809820366,HL_shift,-0.09937829368742646,-0.02903369731526459,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),17: NK cell_2,MS_Myeloid_Regulatory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.06603998762823214,HL_shift,0.03407692057963186,0.09800305467683243,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),17: NK cell_2,MS_NK_Activation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.09021862775559975,HL_shift,-0.27832883318133905,0.09789157767013956,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),17: NK cell_2,MS_NK_Effector,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.3151019569898307,HL_shift,-0.9268835359425005,0.29667962196283915,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),17: NK cell_2,MS_NK_Inhibition,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.010547680848089835,HL_shift,-0.3745475939271572,0.04621511514391874,3,1,1
HEU vs HUU (Entry),17: NK cell_2,MS_Reservoir_CD4_Reservoir_Memory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.047339111541332746,HL_shift,0.007438390927759553,0.08723983215490594,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),17: NK cell_2,MS_Reservoir_CD4_Tfh_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.045377381877484205,HL_shift,-0.09777346103752019,0.01051290321561095,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),17: NK cell_2,MS_Reservoir_CD4_Tph_Discriminator,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.02620372047650804,HL_shift,-0.07464708695057284,0.015214483943923801,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),17: NK cell_2,MS_SenescenceMarkers_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-2.554420401102951e-4,HL_shift,-0.010419562739325587,0.009908678659104997,3,1,1
HEU vs HUU (Entry),17: NK cell_2,MS_TGFb_Downstream,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.06918678130536875,HL_shift,0.02800400930787228,0.11036955330286521,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),17: NK cell_2,MS_TGFb_Noncanonical,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.0016207162952765735,HL_shift,-0.09167903030089494,0.09185322305322705,3,1,1
HEU vs HUU (Entry),17: NK cell_2,MS_TGFb_ReceptorsLigands,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.147081677811892,HL_shift,0.10221487204877748,0.19955858125368003,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),17: NK cell_2,MS_TGFb_SMAD_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.16590810217967625,HL_shift,-0.0376261301509168,0.3399261990792252,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),18: DN T cell_1,MS_AdhesionMolecules_Core,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.21135527398084936,HL_shift,-0.2261103135651195,-0.1137662250393472,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),18: DN T cell_1,MS_Autophagy_AMPK,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.0035466193396066323,HL_shift,-0.015357122302828138,0.040751374630079704,2,1,1
HEU vs HUU (Entry),18: DN T cell_1,MS_Autophagy_CLEAR_TFs,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.03715274107796238,HL_shift,0.03422431237052873,0.04952385827059026,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),18: DN T cell_1,MS_Autophagy_Cargo,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.25954662778991533,HL_shift,0.25400281196213853,0.30470613015063225,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),18: DN T cell_1,MS_Autophagy_Conjugation,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.0447723312497102,HL_shift,-0.05372764261489604,-0.04447825767501076,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),18: DN T cell_1,MS_Autophagy_Fusion,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.05400515254835259,HL_shift,-0.042938965617722674,0.11341726882735267,2,1,1
HEU vs HUU (Entry),18: DN T cell_1,MS_Autophagy_Initiation,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.024292737157451248,HL_shift,-0.001358225536351912,0.03105483180322844,2,1,1
HEU vs HUU (Entry),18: DN T cell_1,MS_Autophagy_Lysosome,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.09762236087055567,HL_shift,-0.13420328068061854,-0.09655193178111698,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),18: DN T cell_1,MS_Autophagy_Mitophagy,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.005475259798193631,HL_shift,-0.04495708721045377,0.010660434259321033,1,1,1
HEU vs HUU (Entry),18: DN T cell_1,MS_Autophagy_Xenophagy,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.1469668303446226,HL_shift,0.11965655248609261,0.15307648322860526,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),18: DN T cell_1,MS_Autophagy_cGAS_STING,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.09185401687872077,HL_shift,0.06282964474535382,0.1329615018293236,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),18: DN T cell_1,MS_Autophagy_mTORC,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.04958191232758665,HL_shift,0.0472693179740442,0.07118948583290755,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),18: DN T cell_1,MS_Bcell_Atypical_ABC,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.0817060578039199,HL_shift,-0.10501819442566823,-0.0738646758197618,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),18: DN T cell_1,MS_Bcell_GC_like,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.1421448522226225,HL_shift,-0.01911921878785934,0.18629693606776646,2,1,1
HEU vs HUU (Entry),18: DN T cell_1,MS_Bcell_Plasmablast,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.1814790180497225,HL_shift,-0.22882311512949857,-0.13511105951859173,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),18: DN T cell_1,MS_CD8_Effector,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.1099054409902446,HL_shift,-0.12546776003462,-0.10629966029006277,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),18: DN T cell_1,MS_CD8_Exhaustion,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.09393236730920196,HL_shift,-0.11468629400180269,-0.07221397130225488,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),18: DN T cell_1,MS_CD8_Memory,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.34462628655662175,HL_shift,-0.516273899837655,-0.09362970146127247,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),18: DN T cell_1,MS_Cytokines_Core,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.03376744543620741,HL_shift,-0.03386559239230735,-0.021302782011514643,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),18: DN T cell_1,MS_ExhaustionMarkers_Core,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.07549600985738278,HL_shift,-0.10782306450280946,-0.07044539440489059,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),18: DN T cell_1,MS_GutTranslocation_Core,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.03265638821234002,HL_shift,-0.04002976676256672,-0.032065558187659965,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),18: DN T cell_1,MS_IL10_STAT3_Myeloid_M2_Hue,wilcoxon_unpaired,No paired PIDs,4,3,1,0,4.8136326346069906e-5,HL_shift,-6.889603737472568e-4,0.0014553209356151483,2,1,1
HEU vs HUU (Entry),18: DN T cell_1,MS_IL10_STAT3_ReceptorsTransducers,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.18727563321001459,HL_shift,-0.30718912355106615,-0.12851573477622857,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),18: DN T cell_1,MS_IL10_STAT3_TFH_Adjacent_TFs,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.011107212512559276,HL_shift,-0.11981915467853783,-0.00652979127131853,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),18: DN T cell_1,MS_IL10_STAT3_Treg_Overlap,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.0662966049784581,HL_shift,0.032675819536899214,0.12204034722581883,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),18: DN T cell_1,MS_ISG_TypeI,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.24865294560421436,HL_shift,-0.26297832219065115,-0.19553077147070846,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),18: DN T cell_1,MS_ISG_TypeII,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.04251399285600983,HL_shift,-0.05095792565840443,-0.02820374884353058,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),18: DN T cell_1,MS_ImmuneActivation_Core,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.04167545827445746,HL_shift,-0.04833109282164841,-0.023637724066853022,0,0.37109336952269756,0.6699529000397546
