comparison,cluster,module,test,mode_note,n_total,n_groupA,n_groupB,n_paired,estimate,estimate_type,ci_lower,ci_upper,statistic,p_value,p_adj
HEI vs HEU (Entry),14: CD14hi CD16+ Monocyte,MS_ImmuneActivation_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.03291849781836567,HL_shift,-0.21414696509064357,0.06816468879049466,14,0.7554968749288828,0.8978014601014209
HEI vs HEU (Entry),14: CD14hi CD16+ Monocyte,MS_Myeloid_DC_Maturation,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.04471326575089638,HL_shift,-0.20552327529744419,0.07454571226076233,8,0.21291190281150457,0.5225050035607876
HEI vs HEU (Entry),14: CD14hi CD16+ Monocyte,MS_Myeloid_Inflammatory,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.20316386191919017,HL_shift,0.026850004904185067,0.6308222916890633,30,0.042960146028425066,0.318946538695883
HEI vs HEU (Entry),14: CD14hi CD16+ Monocyte,MS_Myeloid_Regulatory,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.09726155075534176,HL_shift,0.06258710932467745,0.24369651397740336,33,0.012731364269923502,0.318946538695883
HEI vs HEU (Entry),14: CD14hi CD16+ Monocyte,MS_NK_Activation,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.024915401651217365,HL_shift,-0.09256216346893867,0.01839320739787362,11,0.43627492884052915,0.7001355299078361
HEI vs HEU (Entry),14: CD14hi CD16+ Monocyte,MS_NK_Effector,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.08771051938593437,HL_shift,-0.23966263913238867,0.04139890238700821,6,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),14: CD14hi CD16+ Monocyte,MS_NK_Inhibition,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.04771832022519319,HL_shift,-0.10249660418087347,0.016529027971913583,5,0.08676817270387568,0.38534505702325456
HEI vs HEU (Entry),14: CD14hi CD16+ Monocyte,MS_Reservoir_CD4_Reservoir_Memory,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.17801042251756943,HL_shift,-0.8853587690449644,0.07467834972924714,11,0.43627492884052915,0.7001355299078361
HEI vs HEU (Entry),14: CD14hi CD16+ Monocyte,MS_Reservoir_CD4_Tfh_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.005258942546152822,HL_shift,-0.06133611254415221,0.052806133154803675,17,1,1
HEI vs HEU (Entry),14: CD14hi CD16+ Monocyte,MS_Reservoir_CD4_Tph_Discriminator,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.04348813083520488,HL_shift,-0.055425295056353525,0.147960210767106,25,0.21291190281150457,0.5225050035607876
HEI vs HEU (Entry),14: CD14hi CD16+ Monocyte,MS_SenescenceMarkers_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.0928659353750505,HL_shift,-0.31059354625372254,0.2841597899497883,19,0.7554968749288828,0.8978014601014209
HEI vs HEU (Entry),14: CD14hi CD16+ Monocyte,MS_TGFb_Downstream,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.06420074924142388,HL_shift,-0.22685537386916024,0.021588230666931853,10,0.35020138917929566,0.6355506692513144
HEI vs HEU (Entry),14: CD14hi CD16+ Monocyte,MS_TGFb_Noncanonical,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.1508122945147391,HL_shift,-0.07752836943168175,0.3701497615099175,27,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),14: CD14hi CD16+ Monocyte,MS_TGFb_ReceptorsLigands,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.003156167657164164,HL_shift,-0.03660389095486257,0.10339710820132945,18,0.8762696636277617,0.956995843635074
HEI vs HEU (Entry),14: CD14hi CD16+ Monocyte,MS_TGFb_SMAD_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.02879084608895676,HL_shift,-0.10923580432296749,0.1340912164744383,20,0.640428787412791,0.8375714568476892
HEI vs HEU (Entry),15: NK cell_1,MS_AdhesionMolecules_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.041376726817839445,HL_shift,-0.01578181007674189,0.10036584721754507,27,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),15: NK cell_1,MS_Autophagy_AMPK,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.00898382986418272,HL_shift,-0.027022117983229517,0.07473096009472266,20,0.640428787412791,0.8375714568476892
HEI vs HEU (Entry),15: NK cell_1,MS_Autophagy_CLEAR_TFs,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.017720421991726902,HL_shift,-0.015455284211694476,0.045302376209340856,27,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),15: NK cell_1,MS_Autophagy_Cargo,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.03413246566661634,HL_shift,-0.1944252443831567,0.09434285946712599,11,0.43627492884052915,0.7001355299078361
HEI vs HEU (Entry),15: NK cell_1,MS_Autophagy_Conjugation,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.057486987157402344,HL_shift,-0.09564202032926704,-0.011746450491288462,1,0.019517481182177755,0.318946538695883
HEI vs HEU (Entry),15: NK cell_1,MS_Autophagy_Fusion,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.060676770794032976,HL_shift,-0.12623489611990735,0.047258208570574535,8,0.21291190281150457,0.5225050035607876
HEI vs HEU (Entry),15: NK cell_1,MS_Autophagy_Initiation,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.028107992543674132,HL_shift,-0.0534757050404778,0.01531526526383499,6,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),15: NK cell_1,MS_Autophagy_Lysosome,wilcoxon_unpaired,No paired PIDs,14,11,3,0,1.5479432331712712e-5,HL_shift,-0.07109823354835396,0.062430638428085064,17,1,1
HEI vs HEU (Entry),15: NK cell_1,MS_Autophagy_Mitophagy,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.08980307313813961,HL_shift,-0.058760163560022866,0.21484174290598856,23,0.35020138917929566,0.6355506692513144
HEI vs HEU (Entry),15: NK cell_1,MS_Autophagy_Xenophagy,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.043178280914270534,HL_shift,-0.12810630770014025,0.0495000446032816,9,0.2757578478275093,0.5849408893310802
HEI vs HEU (Entry),15: NK cell_1,MS_Autophagy_cGAS_STING,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.013071093074703086,HL_shift,-0.029780531742042753,0.047598340575745045,21,0.5334165134726944,0.7664929372481533
HEI vs HEU (Entry),15: NK cell_1,MS_Autophagy_mTORC,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.007020413695827997,HL_shift,-0.015396570001762557,0.04195310678143038,21,0.5334165134726944,0.7664929372481533
HEI vs HEU (Entry),15: NK cell_1,MS_Bcell_Atypical_ABC,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.15962835472311238,HL_shift,-0.2464102282148926,-0.01022449566074163,3,0.042960146028425066,0.318946538695883
HEI vs HEU (Entry),15: NK cell_1,MS_Bcell_GC_like,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.01683133684731231,HL_shift,-0.05160625659575055,0.008329014133556476,7,0.1611249492890518,0.47849227364627506
HEI vs HEU (Entry),15: NK cell_1,MS_Bcell_Plasmablast,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.010144712304031807,HL_shift,-0.11703714360017742,0.17321295231837552,18,0.8762696636277617,0.956995843635074
HEI vs HEU (Entry),15: NK cell_1,MS_CD8_Effector,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.09025006588067921,HL_shift,-0.1939211075927209,0.504332660662225,20,0.640428787412791,0.8375714568476892
HEI vs HEU (Entry),15: NK cell_1,MS_CD8_Exhaustion,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.06645310847905969,HL_shift,-0.23078442509961233,0.08854046216109923,10,0.35020138917929566,0.6355506692513144
HEI vs HEU (Entry),15: NK cell_1,MS_CD8_Memory,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.10879938729719452,HL_shift,0.033035664352432464,0.21362310108209004,30,0.042960146028425066,0.318946538695883
HEI vs HEU (Entry),15: NK cell_1,MS_Cytokines_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.0070006820249095165,HL_shift,-0.07828814624696492,0.07041562503106973,15,0.8762696636277617,0.956995843635074
HEI vs HEU (Entry),15: NK cell_1,MS_ExhaustionMarkers_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.044671675370245745,HL_shift,-0.16756431344484743,0.06064063139713832,10,0.35020138917929566,0.6355506692513144
HEI vs HEU (Entry),15: NK cell_1,MS_GutTranslocation_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.006697879952072617,HL_shift,-0.014535087600288576,0.02969804974659039,20,0.640428787412791,0.8375714568476892
HEI vs HEU (Entry),15: NK cell_1,MS_IL10_STAT3_Myeloid_M2_Hue,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.00907908522843398,HL_shift,-3.6603295601733227e-4,0.02699562566890503,29,0.06170669002831272,0.34621692496801415
HEI vs HEU (Entry),15: NK cell_1,MS_IL10_STAT3_ReceptorsTransducers,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.09998028055808116,HL_shift,-0.19921055959438924,-0.007429700211856091,3,0.042960146028425066,0.318946538695883
HEI vs HEU (Entry),15: NK cell_1,MS_IL10_STAT3_TFH_Adjacent_TFs,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.10306350735388188,HL_shift,-0.07551659801323966,0.26575171000246406,21,0.5334165134726944,0.7664929372481533
HEI vs HEU (Entry),15: NK cell_1,MS_IL10_STAT3_Treg_Overlap,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.01190983894057336,HL_shift,-0.0895242412370549,0.07671402075326937,15,0.8762696636277617,0.956995843635074
HEI vs HEU (Entry),15: NK cell_1,MS_ISG_TypeI,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.0025362144971770853,HL_shift,-0.16687775201136093,0.20849383747268602,16,1,1
HEI vs HEU (Entry),15: NK cell_1,MS_ISG_TypeII,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.1380384084205687,HL_shift,-0.2894375429946654,-0.018058479131047724,3,0.042960146028425066,0.318946538695883
HEI vs HEU (Entry),15: NK cell_1,MS_ImmuneActivation_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.04226486868610228,HL_shift,-0.1032902234900386,0.05012481267634758,8,0.21291190281150457,0.5225050035607876
HEI vs HEU (Entry),15: NK cell_1,MS_Myeloid_DC_Maturation,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.001063461515746546,HL_shift,-0.06857678673890996,0.05662827374707782,15,0.8762696636277617,0.956995843635074
HEI vs HEU (Entry),15: NK cell_1,MS_Myeloid_Inflammatory,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.07783494650186418,HL_shift,0.01360581066259221,0.12422206482442033,30,0.042960146028425066,0.318946538695883
HEI vs HEU (Entry),15: NK cell_1,MS_Myeloid_Regulatory,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.006657270556426801,HL_shift,-0.1462364326790313,0.025286146667150792,11,0.43627492884052915,0.7001355299078361
HEI vs HEU (Entry),15: NK cell_1,MS_NK_Activation,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.2841907496999385,HL_shift,0.060419852062003045,0.7841873329949468,32,0.019517481182177755,0.318946538695883
HEI vs HEU (Entry),15: NK cell_1,MS_NK_Effector,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.23694938041715682,HL_shift,-0.5315473264017918,0.5808894508690194,8,0.21291190281150457,0.5225050035607876
HEI vs HEU (Entry),15: NK cell_1,MS_NK_Inhibition,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.12390332803900186,HL_shift,-0.14433447894883955,0.5354171637558248,21,0.5334165134726944,0.7664929372481533
HEI vs HEU (Entry),15: NK cell_1,MS_Reservoir_CD4_Reservoir_Memory,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.10879938729719452,HL_shift,0.033035664352432464,0.21362310108209004,30,0.042960146028425066,0.318946538695883
HEI vs HEU (Entry),15: NK cell_1,MS_Reservoir_CD4_Tfh_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.0014695459469084111,HL_shift,-0.05533192808199956,0.04154032186521498,16,1,1
HEI vs HEU (Entry),15: NK cell_1,MS_Reservoir_CD4_Tph_Discriminator,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.03413916907595507,HL_shift,-0.07812677427008653,0.010508077275559146,9,0.2757578478275093,0.5849408893310802
HEI vs HEU (Entry),15: NK cell_1,MS_SenescenceMarkers_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.009762245411622166,HL_shift,-0.028431104304004293,0.006894043527134512,11,0.43627492884052915,0.7001355299078361
HEI vs HEU (Entry),15: NK cell_1,MS_TGFb_Downstream,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.013398786741172824,HL_shift,-0.045617726558332045,0.07046762559488712,20,0.640428787412791,0.8375714568476892
HEI vs HEU (Entry),15: NK cell_1,MS_TGFb_Noncanonical,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.08171469394194622,HL_shift,-0.011018764648586643,0.15367443107329432,27,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),15: NK cell_1,MS_TGFb_ReceptorsLigands,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.04275152002849547,HL_shift,-0.12068630815420747,0.028487155957424574,8,0.21291190281150457,0.5225050035607876
HEI vs HEU (Entry),15: NK cell_1,MS_TGFb_SMAD_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.016789452524507857,HL_shift,-0.13113548170018433,0.12936071040251093,20,0.640428787412791,0.8375714568476892
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_AdhesionMolecules_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.02407341661521309,HL_shift,-0.07658808104979596,0.035126999994749136,10,0.35020138917929566,0.6355506692513144
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_Autophagy_AMPK,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.01979070429939786,HL_shift,-0.06849290824617821,0.03986926445722282,9,0.2757578478275093,0.5849408893310802
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_Autophagy_CLEAR_TFs,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.02109179659188155,HL_shift,-0.006142826126634049,0.05823833596130694,25,0.21291190281150457,0.5225050035607876
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_Autophagy_Cargo,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.03602687523388673,HL_shift,-0.10542593650510056,0.09289061319994486,21,0.5334165134726944,0.7664929372481533
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_Autophagy_Conjugation,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.018738882012162096,HL_shift,-0.0553974348270177,0.01439576124165839,8,0.21291190281150457,0.5225050035607876
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_Autophagy_Fusion,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.020197574759552427,HL_shift,-0.0552975375335282,0.017473609071981838,8,0.21291190281150457,0.5225050035607876
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_Autophagy_Initiation,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.002902123238121279,HL_shift,-0.038177600651265714,0.02209144234224334,14,0.7554968749288828,0.8978014601014209
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_Autophagy_Lysosome,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.001648826148316929,HL_shift,-0.04823675704930555,0.059588762714738376,18,0.8762696636277617,0.956995843635074
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_Autophagy_Mitophagy,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.10816187043581163,HL_shift,-0.07737048405465846,0.3173691351001525,26,0.1611249492890518,0.47849227364627506
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_Autophagy_Xenophagy,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.003183470570633807,HL_shift,-0.056373238586004557,0.04266501087711466,18,0.8762696636277617,0.956995843635074
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_Autophagy_cGAS_STING,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.00794357957447166,HL_shift,-0.02587693344543613,0.025057310017860483,13,0.640428787412791,0.8375714568476892
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_Autophagy_mTORC,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.005505358374716161,HL_shift,-0.024288736340077065,0.013745039458600283,13,0.640428787412791,0.8375714568476892
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_Bcell_Atypical_ABC,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-9.607986628368698e-4,HL_shift,-0.04903199777199052,0.05497746789253664,16,1,1
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_Bcell_GC_like,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.06541134233504844,HL_shift,-0.15355728918624087,0.011849916038693675,5,0.08676817270387568,0.38534505702325456
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_Bcell_Plasmablast,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.01243941605573942,HL_shift,-0.04598391721148429,0.07806347516735868,20,0.640428787412791,0.8375714568476892
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_CD8_Effector,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.04438633083164066,HL_shift,-0.23176811253037033,0.12136188990695221,12,0.5334165134726944,0.7664929372481533
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_CD8_Exhaustion,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.05057322562326928,HL_shift,-0.1175350422723657,0.028440486285464545,5,0.08676817270387568,0.38534505702325456
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_CD8_Memory,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.21986288358183914,HL_shift,-0.3154812154185041,-0.06776099361827612,0,0.012731364269923502,0.318946538695883
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_Cytokines_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.019779058462372656,HL_shift,-0.05073470133974892,0.015873672365379614,10,0.35020138917929566,0.6355506692513144
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_ExhaustionMarkers_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.038810003437215176,HL_shift,-0.09461106545403422,0.026321446652267308,6,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_GutTranslocation_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-8.26159381059869e-4,HL_shift,-0.015636331734467643,0.013957106517146123,14,0.7554968749288828,0.8978014601014209
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_IL10_STAT3_Myeloid_M2_Hue,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.0013217047484065014,HL_shift,-0.007233101524612081,0.006511267301058473,21,0.5334165134726944,0.7664929372481533
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_IL10_STAT3_ReceptorsTransducers,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.004165635381306764,HL_shift,-0.05757850226490697,0.09955917049807947,16,1,1
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_IL10_STAT3_TFH_Adjacent_TFs,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.049361745801526725,HL_shift,-0.03252699218103852,0.1915937807933242,22,0.43627492884052915,0.7001355299078361
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_IL10_STAT3_Treg_Overlap,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.04221261586514437,HL_shift,-0.21674046055513393,0.07257320390491034,10,0.35020138917929566,0.6355506692513144
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_ISG_TypeI,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.021525790992618456,HL_shift,-0.11885737210069257,0.06640139525856484,13,0.640428787412791,0.8375714568476892
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_ISG_TypeII,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.0312941900956398,HL_shift,-0.1297154215294865,0.0493331248428651,11,0.43627492884052915,0.7001355299078361
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_ImmuneActivation_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.009258488702826858,HL_shift,-0.05127627356226466,0.01102131176744022,12,0.5334165134726944,0.7664929372481533
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_Myeloid_DC_Maturation,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.08700656734775057,HL_shift,-0.20410472120989614,-0.01575865768047355,3,0.042960146028425066,0.318946538695883
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_Myeloid_Inflammatory,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.04060464891507988,HL_shift,-0.012567496547008249,0.10149507282927148,28,0.08676817270387568,0.38534505702325456
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_Myeloid_Regulatory,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.018528796633776816,HL_shift,-0.09725229080659817,0.10399696347164668,23,0.35020138917929566,0.6355506692513144
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_NK_Activation,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.07395482755738106,HL_shift,-0.2533997967400219,0.09540300712148175,10,0.35020138917929566,0.6355506692513144
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_NK_Effector,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.06576990018563135,HL_shift,-0.32416013050185216,0.12393528034394935,12,0.5334165134726944,0.7664929372481533
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_NK_Inhibition,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.04834610563892069,HL_shift,-0.08316689608757027,0.18361907717456605,27,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_Reservoir_CD4_Reservoir_Memory,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.21986288358183914,HL_shift,-0.3154812154185041,-0.06776099361827612,0,0.012731364269923502,0.318946538695883
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_Reservoir_CD4_Tfh_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.0048022058733211085,HL_shift,-0.05363410389807499,0.04314740913927935,14,0.7554968749288828,0.8978014601014209
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_Reservoir_CD4_Tph_Discriminator,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.0012040562428693136,HL_shift,-0.04644706143627157,0.04411256835785121,16,1,1
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_SenescenceMarkers_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.0021597258876722126,HL_shift,-0.022275435082955757,0.016606075906308998,19,0.7554968749288828,0.8978014601014209
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_TGFb_Downstream,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.10502959691135352,HL_shift,-0.16930939865471697,-0.04220090058126358,0,0.012731364269923502,0.318946538695883
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_TGFb_Noncanonical,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.06770747778263816,HL_shift,-0.06998752864268327,0.20314332499479854,24,0.2757578478275093,0.5849408893310802
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_TGFb_ReceptorsLigands,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.002952747566066602,HL_shift,-0.030774634621385275,0.03487501150952336,19,0.7554968749288828,0.8978014601014209
HEI vs HEU (Entry),16: Gamma Delta 1 T cells,MS_TGFb_SMAD_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.011349215363683919,HL_shift,-0.06541543518584403,0.04839847163178771,19,0.7554968749288828,0.8978014601014209
HEI vs HEU (Entry),17: NK cell_2,MS_AdhesionMolecules_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.02189847926214131,HL_shift,-0.07692992053825695,0.038174630874443616,12,0.5334165134726944,0.7664929372481533
HEI vs HEU (Entry),17: NK cell_2,MS_Autophagy_AMPK,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.022526142964530843,HL_shift,-0.07150376418739474,0.02749328950486647,10,0.35020138917929566,0.6355506692513144
HEI vs HEU (Entry),17: NK cell_2,MS_Autophagy_CLEAR_TFs,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.011050612203838597,HL_shift,-0.042900940537541996,0.06032861530427715,19,0.7554968749288828,0.8978014601014209
HEI vs HEU (Entry),17: NK cell_2,MS_Autophagy_Cargo,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.01997975221508133,HL_shift,-0.12181401338613534,0.07068571612434973,12,0.5334165134726944,0.7664929372481533
HEI vs HEU (Entry),17: NK cell_2,MS_Autophagy_Conjugation,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.03507778143311579,HL_shift,-0.07282219023256933,-0.007890142310115159,3,0.042960146028425066,0.318946538695883
HEI vs HEU (Entry),17: NK cell_2,MS_Autophagy_Fusion,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.01150677968943604,HL_shift,-0.048054831788475846,0.046904385454059755,14,0.7554968749288828,0.8978014601014209
HEI vs HEU (Entry),17: NK cell_2,MS_Autophagy_Initiation,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.003956732585990214,HL_shift,-0.03876213715264206,0.01663638592023057,12,0.5334165134726944,0.7664929372481533
HEI vs HEU (Entry),17: NK cell_2,MS_Autophagy_Lysosome,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.021095886177261172,HL_shift,-0.08424118597283722,0.06757956131961654,10,0.35020138917929566,0.6355506692513144
HEI vs HEU (Entry),17: NK cell_2,MS_Autophagy_Mitophagy,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.20242915099983286,HL_shift,0.054601826981942055,0.33672122326387144,31,0.02927250918630454,0.318946538695883
HEI vs HEU (Entry),17: NK cell_2,MS_Autophagy_Xenophagy,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.03490802555480083,HL_shift,-0.09961162492001227,-0.005746366142418225,3,0.042960146028425066,0.318946538695883
HEI vs HEU (Entry),17: NK cell_2,MS_Autophagy_cGAS_STING,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.005994959746284485,HL_shift,-0.026557993542105012,0.05780742869033788,15,0.8762696636277617,0.956995843635074
HEI vs HEU (Entry),17: NK cell_2,MS_Autophagy_mTORC,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.011577412845971432,HL_shift,-0.05573398418160741,0.021528763290382044,9,0.2757578478275093,0.5849408893310802
HEI vs HEU (Entry),17: NK cell_2,MS_Bcell_Atypical_ABC,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.15400668065049952,HL_shift,-0.23078679834720184,-7.430173788089951e-4,3,0.042960146028425066,0.318946538695883
HEI vs HEU (Entry),17: NK cell_2,MS_Bcell_GC_like,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.01335992084206855,HL_shift,-0.08725517155355457,0.03035812623154832,15,0.8762696636277617,0.956995843635074
